,index,block,block_length,line,line_length,part_of_word,block_words
147,25,"Whenever the economic life of a nation becomes precarious, the central government is forced to assume additional responsibilities for the general welfare. It must work out elaborate plans for dealing with a critical situation; it must impose ever greater restrictions upon the activities of its subjects; and if, as is very likely, worsening economic conditions result in political unrest, or open rebellion, the central government must intervene to preserve public order and its own authority. More and more power is thus concentrated in the hands of the executives and their bureaucratic managers. But the nature of power is such that even those who have not sought it, but have had it forced upon them, tend to acquire a taste for more. ""Lead us not into temptation,"" we pray -- and with good reason; for when human beings are tempted too enticingly or too long, they generally yield. A democratic constitution is a device for preventing the local rulers from yielding to those particularly dangerous temptations that arise when too much power is concentrated in too few hands. Such a constitution works pretty well where, as in Britain or the United States, there is a traditional respect for constitutional procedures. Where the republican or limited monarchical tradition is weak, the best of constitutions will not prevent ambitious politicians from succumbing with glee and gusto to the temptations of power. And in any country where numbers have begun to press heavily upon available resources, these temptations cannot fail to arise. Over-population leads to economic insecurity and social unrest. Unrest and insecurity lead to more control by central governments and an increase of their power. In the absence of a constitutional tradition, this increased power will probably be exercised in a dictatorial fashion. Even if Communism had never been invented, this would be likely to happen. But Communism has been invented. Given this fact, the probability of over-population leading through unrest to dictatorship becomes a virtual certainty. It is a pretty safe bet that, twenty years from now, all the world's over-populated and underdeveloped countries will be under some form of totalitarian rule -- probably by the Communist party.",16,"Even if Communism had never been invented, this would be likely to happen.",13,"['ADV', 'SCONJ', 'PROPN', 'AUX', 'VERB', 'PUNCT', 'PRON', 'ADJ', 'PART']",356
148,25,"Whenever the economic life of a nation becomes precarious, the central government is forced to assume additional responsibilities for the general welfare. It must work out elaborate plans for dealing with a critical situation; it must impose ever greater restrictions upon the activities of its subjects; and if, as is very likely, worsening economic conditions result in political unrest, or open rebellion, the central government must intervene to preserve public order and its own authority. More and more power is thus concentrated in the hands of the executives and their bureaucratic managers. But the nature of power is such that even those who have not sought it, but have had it forced upon them, tend to acquire a taste for more. ""Lead us not into temptation,"" we pray -- and with good reason; for when human beings are tempted too enticingly or too long, they generally yield. A democratic constitution is a device for preventing the local rulers from yielding to those particularly dangerous temptations that arise when too much power is concentrated in too few hands. Such a constitution works pretty well where, as in Britain or the United States, there is a traditional respect for constitutional procedures. Where the republican or limited monarchical tradition is weak, the best of constitutions will not prevent ambitious politicians from succumbing with glee and gusto to the temptations of power. And in any country where numbers have begun to press heavily upon available resources, these temptations cannot fail to arise. Over-population leads to economic insecurity and social unrest. Unrest and insecurity lead to more control by central governments and an increase of their power. In the absence of a constitutional tradition, this increased power will probably be exercised in a dictatorial fashion. Even if Communism had never been invented, this would be likely to happen. But Communism has been invented. Given this fact, the probability of over-population leading through unrest to dictatorship becomes a virtual certainty. It is a pretty safe bet that, twenty years from now, all the world's over-populated and underdeveloped countries will be under some form of totalitarian rule -- probably by the Communist party.",16,But Communism has been invented.,5,"['CCONJ', 'PROPN', 'AUX', 'VERB', 'PUNCT']",356
149,25,"Whenever the economic life of a nation becomes precarious, the central government is forced to assume additional responsibilities for the general welfare. It must work out elaborate plans for dealing with a critical situation; it must impose ever greater restrictions upon the activities of its subjects; and if, as is very likely, worsening economic conditions result in political unrest, or open rebellion, the central government must intervene to preserve public order and its own authority. More and more power is thus concentrated in the hands of the executives and their bureaucratic managers. But the nature of power is such that even those who have not sought it, but have had it forced upon them, tend to acquire a taste for more. ""Lead us not into temptation,"" we pray -- and with good reason; for when human beings are tempted too enticingly or too long, they generally yield. A democratic constitution is a device for preventing the local rulers from yielding to those particularly dangerous temptations that arise when too much power is concentrated in too few hands. Such a constitution works pretty well where, as in Britain or the United States, there is a traditional respect for constitutional procedures. Where the republican or limited monarchical tradition is weak, the best of constitutions will not prevent ambitious politicians from succumbing with glee and gusto to the temptations of power. And in any country where numbers have begun to press heavily upon available resources, these temptations cannot fail to arise. Over-population leads to economic insecurity and social unrest. Unrest and insecurity lead to more control by central governments and an increase of their power. In the absence of a constitutional tradition, this increased power will probably be exercised in a dictatorial fashion. Even if Communism had never been invented, this would be likely to happen. But Communism has been invented. Given this fact, the probability of over-population leading through unrest to dictatorship becomes a virtual certainty. It is a pretty safe bet that, twenty years from now, all the world's over-populated and underdeveloped countries will be under some form of totalitarian rule -- probably by the Communist party.",16,"Given this fact, the probability of over-population leading through unrest to dictatorship becomes a virtual certainty.",16,"['VERB', 'DET', 'NOUN', 'PUNCT', 'ADP', 'ADJ']",356
150,25,"Whenever the economic life of a nation becomes precarious, the central government is forced to assume additional responsibilities for the general welfare. It must work out elaborate plans for dealing with a critical situation; it must impose ever greater restrictions upon the activities of its subjects; and if, as is very likely, worsening economic conditions result in political unrest, or open rebellion, the central government must intervene to preserve public order and its own authority. More and more power is thus concentrated in the hands of the executives and their bureaucratic managers. But the nature of power is such that even those who have not sought it, but have had it forced upon them, tend to acquire a taste for more. ""Lead us not into temptation,"" we pray -- and with good reason; for when human beings are tempted too enticingly or too long, they generally yield. A democratic constitution is a device for preventing the local rulers from yielding to those particularly dangerous temptations that arise when too much power is concentrated in too few hands. Such a constitution works pretty well where, as in Britain or the United States, there is a traditional respect for constitutional procedures. Where the republican or limited monarchical tradition is weak, the best of constitutions will not prevent ambitious politicians from succumbing with glee and gusto to the temptations of power. And in any country where numbers have begun to press heavily upon available resources, these temptations cannot fail to arise. Over-population leads to economic insecurity and social unrest. Unrest and insecurity lead to more control by central governments and an increase of their power. In the absence of a constitutional tradition, this increased power will probably be exercised in a dictatorial fashion. Even if Communism had never been invented, this would be likely to happen. But Communism has been invented. Given this fact, the probability of over-population leading through unrest to dictatorship becomes a virtual certainty. It is a pretty safe bet that, twenty years from now, all the world's over-populated and underdeveloped countries will be under some form of totalitarian rule -- probably by the Communist party.",16,"It is a pretty safe bet that, twenty years from now, all the world's over-populated and underdeveloped countries will be under some form of totalitarian rule -- probably by the Communist party.",32,"['PRON', 'AUX', 'DET', 'ADV', 'ADJ', 'NOUN', 'SCONJ', 'PUNCT', 'NUM', 'ADP', 'PART', 'CCONJ', 'PROPN']",356
151,26,"How will this development affect the over-populated, but highly industrialized and still democratic countries of Europe? If the newly formed dictatorships were hostile to them, and if the normal flow of raw materials from the underdeveloped countries were deliberately interrupted, the nations of the West would find themselves in a very bad way indeed. Their industrial system would break down, and the highly developed technology, which up till now has permitted them to sustain a population much greater than that which could be supported by locally available resources, would no longer protect them against the consequences of having too many people in too small a territory. If this should happen, the enormous powers forced by unfavorable conditions upon central governments may come to be used in the spirit of totalitarian dictatorship.",4,"How will this development affect the over-populated, but highly industrialized and still democratic countries of Europe?",16,"['SCONJ', 'AUX', 'DET', 'NOUN', 'VERB', 'ADV', 'PUNCT', 'ADJ', 'CCONJ', 'ADP', 'PROPN']",131
152,26,"How will this development affect the over-populated, but highly industrialized and still democratic countries of Europe? If the newly formed dictatorships were hostile to them, and if the normal flow of raw materials from the underdeveloped countries were deliberately interrupted, the nations of the West would find themselves in a very bad way indeed. Their industrial system would break down, and the highly developed technology, which up till now has permitted them to sustain a population much greater than that which could be supported by locally available resources, would no longer protect them against the consequences of having too many people in too small a territory. If this should happen, the enormous powers forced by unfavorable conditions upon central governments may come to be used in the spirit of totalitarian dictatorship.",4,"If the newly formed dictatorships were hostile to them, and if the normal flow of raw materials from the underdeveloped countries were deliberately interrupted, the nations of the West would find themselves in a very bad way indeed.",38,"['SCONJ', 'DET', 'ADV', 'VERB', 'NOUN', 'AUX', 'ADJ', 'ADP', 'PRON', 'PUNCT', 'CCONJ', 'PROPN']",131
153,26,"How will this development affect the over-populated, but highly industrialized and still democratic countries of Europe? If the newly formed dictatorships were hostile to them, and if the normal flow of raw materials from the underdeveloped countries were deliberately interrupted, the nations of the West would find themselves in a very bad way indeed. Their industrial system would break down, and the highly developed technology, which up till now has permitted them to sustain a population much greater than that which could be supported by locally available resources, would no longer protect them against the consequences of having too many people in too small a territory. If this should happen, the enormous powers forced by unfavorable conditions upon central governments may come to be used in the spirit of totalitarian dictatorship.",4,"Their industrial system would break down, and the highly developed technology, which up till now has permitted them to sustain a population much greater than that which could be supported by locally available resources, would no longer protect them against the consequences of having too many people in too small a territory.",52,"['PRON', 'ADJ', 'NOUN', 'AUX', 'VERB', 'ADP', 'PUNCT', 'CCONJ', 'DET', 'ADV', 'SCONJ', 'PART']",131
154,26,"How will this development affect the over-populated, but highly industrialized and still democratic countries of Europe? If the newly formed dictatorships were hostile to them, and if the normal flow of raw materials from the underdeveloped countries were deliberately interrupted, the nations of the West would find themselves in a very bad way indeed. Their industrial system would break down, and the highly developed technology, which up till now has permitted them to sustain a population much greater than that which could be supported by locally available resources, would no longer protect them against the consequences of having too many people in too small a territory. If this should happen, the enormous powers forced by unfavorable conditions upon central governments may come to be used in the spirit of totalitarian dictatorship.",4,"If this should happen, the enormous powers forced by unfavorable conditions upon central governments may come to be used in the spirit of totalitarian dictatorship.",25,"['SCONJ', 'PRON', 'AUX', 'VERB', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'ADP', 'PART']",131
155,27,"The United States is not at present an over-populated country. If, however, the population continues to increase at the present rate (which is higher than that of India's increase, though happily a good deal lower than the rate now current in Mexico or Guatemala), the problem of numbers in relation to available resources might well become troublesome by the beginning of the twenty-first century. For the moment overpopulation is not a direct threat to the personal freedom of Americans. It remains, however, an indirect threat, a menace at one remove. If over-population should drive the underdeveloped countries into totalitarianism, and if these new dictatorships should ally themselves with Russia, then the military position of the United States would become less secure and the preparations for defense and retaliation would have to be intensified. But liberty, as we all know, cannot flourish in a country that is permanently on a war footing, or even a near-war footing. Permanent crisis justifies permanent control of everybody and everything by the agencies of the central government. And permanent crisis is what we have to expect in a world in which over-population is producing a state of things, in which dictatorship under Communist auspices becomes almost inevitable.",8,The United States is not at present an over-populated country.,10,"['DET', 'PROPN', 'AUX', 'PART', 'ADP', 'ADJ', 'ADV', 'PUNCT', 'VERB', 'NOUN']",202
156,27,"The United States is not at present an over-populated country. If, however, the population continues to increase at the present rate (which is higher than that of India's increase, though happily a good deal lower than the rate now current in Mexico or Guatemala), the problem of numbers in relation to available resources might well become troublesome by the beginning of the twenty-first century. For the moment overpopulation is not a direct threat to the personal freedom of Americans. It remains, however, an indirect threat, a menace at one remove. If over-population should drive the underdeveloped countries into totalitarianism, and if these new dictatorships should ally themselves with Russia, then the military position of the United States would become less secure and the preparations for defense and retaliation would have to be intensified. But liberty, as we all know, cannot flourish in a country that is permanently on a war footing, or even a near-war footing. Permanent crisis justifies permanent control of everybody and everything by the agencies of the central government. And permanent crisis is what we have to expect in a world in which over-population is producing a state of things, in which dictatorship under Communist auspices becomes almost inevitable.",8,"If, however, the population continues to increase at the present rate (which is higher than that of India's increase, though happily a good deal lower than the rate now current in Mexico or Guatemala), the problem of numbers in relation to available resources might well become troublesome by the beginning of the twenty-first century.",54,"['SCONJ', 'PUNCT', 'ADV', 'DET', 'NOUN', 'VERB', 'PART', 'ADP', 'ADJ', 'PRON', 'AUX', 'PROPN', 'CCONJ', 'NUM']",202
157,27,"The United States is not at present an over-populated country. If, however, the population continues to increase at the present rate (which is higher than that of India's increase, though happily a good deal lower than the rate now current in Mexico or Guatemala), the problem of numbers in relation to available resources might well become troublesome by the beginning of the twenty-first century. For the moment overpopulation is not a direct threat to the personal freedom of Americans. It remains, however, an indirect threat, a menace at one remove. If over-population should drive the underdeveloped countries into totalitarianism, and if these new dictatorships should ally themselves with Russia, then the military position of the United States would become less secure and the preparations for defense and retaliation would have to be intensified. But liberty, as we all know, cannot flourish in a country that is permanently on a war footing, or even a near-war footing. Permanent crisis justifies permanent control of everybody and everything by the agencies of the central government. And permanent crisis is what we have to expect in a world in which over-population is producing a state of things, in which dictatorship under Communist auspices becomes almost inevitable.",8,For the moment overpopulation is not a direct threat to the personal freedom of Americans.,15,"['ADP', 'DET', 'NOUN', 'AUX', 'PART', 'ADJ', 'PROPN', 'PUNCT']",202
158,27,"The United States is not at present an over-populated country. If, however, the population continues to increase at the present rate (which is higher than that of India's increase, though happily a good deal lower than the rate now current in Mexico or Guatemala), the problem of numbers in relation to available resources might well become troublesome by the beginning of the twenty-first century. For the moment overpopulation is not a direct threat to the personal freedom of Americans. It remains, however, an indirect threat, a menace at one remove. If over-population should drive the underdeveloped countries into totalitarianism, and if these new dictatorships should ally themselves with Russia, then the military position of the United States would become less secure and the preparations for defense and retaliation would have to be intensified. But liberty, as we all know, cannot flourish in a country that is permanently on a war footing, or even a near-war footing. Permanent crisis justifies permanent control of everybody and everything by the agencies of the central government. And permanent crisis is what we have to expect in a world in which over-population is producing a state of things, in which dictatorship under Communist auspices becomes almost inevitable.",8,"It remains, however, an indirect threat, a menace at one remove.",11,"['PRON', 'VERB', 'PUNCT', 'ADV', 'DET', 'ADJ', 'NOUN', 'ADP', 'NUM']",202
159,27,"The United States is not at present an over-populated country. If, however, the population continues to increase at the present rate (which is higher than that of India's increase, though happily a good deal lower than the rate now current in Mexico or Guatemala), the problem of numbers in relation to available resources might well become troublesome by the beginning of the twenty-first century. For the moment overpopulation is not a direct threat to the personal freedom of Americans. It remains, however, an indirect threat, a menace at one remove. If over-population should drive the underdeveloped countries into totalitarianism, and if these new dictatorships should ally themselves with Russia, then the military position of the United States would become less secure and the preparations for defense and retaliation would have to be intensified. But liberty, as we all know, cannot flourish in a country that is permanently on a war footing, or even a near-war footing. Permanent crisis justifies permanent control of everybody and everything by the agencies of the central government. And permanent crisis is what we have to expect in a world in which over-population is producing a state of things, in which dictatorship under Communist auspices becomes almost inevitable.",8,"If over-population should drive the underdeveloped countries into totalitarianism, and if these new dictatorships should ally themselves with Russia, then the military position of the United States would become less secure and the preparations for defense and retaliation would have to be intensified.",43,"['SCONJ', 'ADP', 'PUNCT', 'NOUN', 'AUX', 'VERB', 'DET', 'ADJ', 'CCONJ', 'PRON', 'PROPN', 'ADV', 'PART']",202
160,27,"The United States is not at present an over-populated country. If, however, the population continues to increase at the present rate (which is higher than that of India's increase, though happily a good deal lower than the rate now current in Mexico or Guatemala), the problem of numbers in relation to available resources might well become troublesome by the beginning of the twenty-first century. For the moment overpopulation is not a direct threat to the personal freedom of Americans. It remains, however, an indirect threat, a menace at one remove. If over-population should drive the underdeveloped countries into totalitarianism, and if these new dictatorships should ally themselves with Russia, then the military position of the United States would become less secure and the preparations for defense and retaliation would have to be intensified. But liberty, as we all know, cannot flourish in a country that is permanently on a war footing, or even a near-war footing. Permanent crisis justifies permanent control of everybody and everything by the agencies of the central government. And permanent crisis is what we have to expect in a world in which over-population is producing a state of things, in which dictatorship under Communist auspices becomes almost inevitable.",8,"But liberty, as we all know, cannot flourish in a country that is permanently on a war footing, or even a near-war footing.",23,"['CCONJ', 'NOUN', 'PUNCT', 'SCONJ', 'PRON', 'VERB', 'AUX', 'PART', 'ADP', 'DET', 'ADV', 'ADJ']",202
161,27,"The United States is not at present an over-populated country. If, however, the population continues to increase at the present rate (which is higher than that of India's increase, though happily a good deal lower than the rate now current in Mexico or Guatemala), the problem of numbers in relation to available resources might well become troublesome by the beginning of the twenty-first century. For the moment overpopulation is not a direct threat to the personal freedom of Americans. It remains, however, an indirect threat, a menace at one remove. If over-population should drive the underdeveloped countries into totalitarianism, and if these new dictatorships should ally themselves with Russia, then the military position of the United States would become less secure and the preparations for defense and retaliation would have to be intensified. But liberty, as we all know, cannot flourish in a country that is permanently on a war footing, or even a near-war footing. Permanent crisis justifies permanent control of everybody and everything by the agencies of the central government. And permanent crisis is what we have to expect in a world in which over-population is producing a state of things, in which dictatorship under Communist auspices becomes almost inevitable.",8,Permanent crisis justifies permanent control of everybody and everything by the agencies of the central government.,16,"['ADJ', 'NOUN', 'VERB', 'ADP', 'PRON', 'CCONJ', 'DET', 'PUNCT']",202
162,27,"The United States is not at present an over-populated country. If, however, the population continues to increase at the present rate (which is higher than that of India's increase, though happily a good deal lower than the rate now current in Mexico or Guatemala), the problem of numbers in relation to available resources might well become troublesome by the beginning of the twenty-first century. For the moment overpopulation is not a direct threat to the personal freedom of Americans. It remains, however, an indirect threat, a menace at one remove. If over-population should drive the underdeveloped countries into totalitarianism, and if these new dictatorships should ally themselves with Russia, then the military position of the United States would become less secure and the preparations for defense and retaliation would have to be intensified. But liberty, as we all know, cannot flourish in a country that is permanently on a war footing, or even a near-war footing. Permanent crisis justifies permanent control of everybody and everything by the agencies of the central government. And permanent crisis is what we have to expect in a world in which over-population is producing a state of things, in which dictatorship under Communist auspices becomes almost inevitable.",8,"And permanent crisis is what we have to expect in a world in which over-population is producing a state of things, in which dictatorship under Communist auspices becomes almost inevitable.",30,"['CCONJ', 'ADJ', 'NOUN', 'AUX', 'PRON', 'VERB', 'PART', 'ADP', 'DET', 'PUNCT', 'ADV']",202
163,28,II.,1,II.,1,"['PROPN', 'PUNCT']",1
164,29,"Quantity, Quality, Morality",1,"Quantity, Quality, Morality",3,"['PROPN', 'PUNCT', 'NOUN']",3
165,30,"In the Brave New World of my fantasy eugenics and dysgenics were practiced systematically. In one set of bottles biologically superior ova, fertilized by biologically superior sperm, were given the best possible prenatal treatment and were finally decanted as Betas, Alphas and even Alpha Pluses. In another, much more numerous set of bottles, biologically inferior ova, fertilized by biologically inferior sperm, were subjected to the Bokanovsky Process (ninety-six identical twins out of a single egg) and treated prenatally with alcohol and other protein poisons. The creatures finally decanted were almost subhuman; but they were capable of performing unskilled work and, when properly conditioned, detensioned by free and frequent access to the opposite sex, constantly distracted by gratuitous entertainment and reinforced in their good behavior patterns by daily doses of soma, could be counted on to give no trouble to their superiors.",4,In the Brave New World of my fantasy eugenics and dysgenics were practiced systematically.,14,"['ADP', 'DET', 'PROPN', 'PRON', 'NOUN', 'CCONJ', 'AUX', 'VERB', 'ADV', 'PUNCT']",141
166,30,"In the Brave New World of my fantasy eugenics and dysgenics were practiced systematically. In one set of bottles biologically superior ova, fertilized by biologically superior sperm, were given the best possible prenatal treatment and were finally decanted as Betas, Alphas and even Alpha Pluses. In another, much more numerous set of bottles, biologically inferior ova, fertilized by biologically inferior sperm, were subjected to the Bokanovsky Process (ninety-six identical twins out of a single egg) and treated prenatally with alcohol and other protein poisons. The creatures finally decanted were almost subhuman; but they were capable of performing unskilled work and, when properly conditioned, detensioned by free and frequent access to the opposite sex, constantly distracted by gratuitous entertainment and reinforced in their good behavior patterns by daily doses of soma, could be counted on to give no trouble to their superiors.",4,"In one set of bottles biologically superior ova, fertilized by biologically superior sperm, were given the best possible prenatal treatment and were finally decanted as Betas, Alphas and even Alpha Pluses.",31,"['ADP', 'NUM', 'NOUN', 'ADV', 'ADJ', 'PROPN', 'PUNCT', 'VERB', 'AUX', 'DET', 'CCONJ']",141
167,30,"In the Brave New World of my fantasy eugenics and dysgenics were practiced systematically. In one set of bottles biologically superior ova, fertilized by biologically superior sperm, were given the best possible prenatal treatment and were finally decanted as Betas, Alphas and even Alpha Pluses. In another, much more numerous set of bottles, biologically inferior ova, fertilized by biologically inferior sperm, were subjected to the Bokanovsky Process (ninety-six identical twins out of a single egg) and treated prenatally with alcohol and other protein poisons. The creatures finally decanted were almost subhuman; but they were capable of performing unskilled work and, when properly conditioned, detensioned by free and frequent access to the opposite sex, constantly distracted by gratuitous entertainment and reinforced in their good behavior patterns by daily doses of soma, could be counted on to give no trouble to their superiors.",4,"In another, much more numerous set of bottles, biologically inferior ova, fertilized by biologically inferior sperm, were subjected to the Bokanovsky Process (ninety-six identical twins out of a single egg) and treated prenatally with alcohol and other protein poisons.",39,"['ADP', 'PRON', 'PUNCT', 'ADV', 'ADJ', 'NOUN', 'PROPN', 'VERB', 'AUX', 'DET', 'NUM', 'CCONJ']",141
168,30,"In the Brave New World of my fantasy eugenics and dysgenics were practiced systematically. In one set of bottles biologically superior ova, fertilized by biologically superior sperm, were given the best possible prenatal treatment and were finally decanted as Betas, Alphas and even Alpha Pluses. In another, much more numerous set of bottles, biologically inferior ova, fertilized by biologically inferior sperm, were subjected to the Bokanovsky Process (ninety-six identical twins out of a single egg) and treated prenatally with alcohol and other protein poisons. The creatures finally decanted were almost subhuman; but they were capable of performing unskilled work and, when properly conditioned, detensioned by free and frequent access to the opposite sex, constantly distracted by gratuitous entertainment and reinforced in their good behavior patterns by daily doses of soma, could be counted on to give no trouble to their superiors.",4,"The creatures finally decanted were almost subhuman; but they were capable of performing unskilled work and, when properly conditioned, detensioned by free and frequent access to the opposite sex, constantly distracted by gratuitous entertainment and reinforced in their good behavior patterns by daily doses of soma, could be counted on to give no trouble to their superiors.",57,"['DET', 'NOUN', 'ADV', 'VERB', 'AUX', 'PUNCT', 'CCONJ', 'PRON', 'ADJ', 'ADP', 'SCONJ', 'PART']",141
169,31,"In this second half of the twentieth century we do nothing systematic about our breeding; but in our random and unregulated way we are not only over-populating our planet, we are also, it would seem, making sure that these greater numbers shall be of biologically poorer quality. In the bad old days children with considerable, or even with slight, hereditary defects rarely survived. Today, thanks to sanitation, modern pharmacology and the social conscience, most of the children born with hereditary defects reach maturity and multiply their kind. Under the conditions now prevailing, every advance in medicine will tend to be offset by a corresponding advance in the survival rate of individuals cursed by some genetic insufficiency. In spite of new wonder drugs and better treatment (indeed, in a certain sense, precisely because of these things), the physical health of the general population will show no improvement, and may even deteriorate. And along with a decline of average healthiness there may well go a decline in average intelligence. Indeed, some competent authorities are convinced that such a decline has already taken place and is continuing. ""Under conditions that are both soft and unregulated,"" writes Dr. W. H. Sheldon, ""our best stock tends to be outbred by stock that is inferior to it in every respect. . . . It is the fashion in some academic circles to assure students that the alarm over differential birthrates is unfounded; that these problems are merely economic, or merely educational, or merely religious, or merely cultural or something of the sort. This is Pollyanna optimism. Reproductive delinquency is biological and basic."" And he adds that ""nobody knows just how far the average IQ in this country [the U.S.A.] has declined since 1916, when Terman attempted to standardize the meaning of IQ 100.""",13,"In this second half of the twentieth century we do nothing systematic about our breeding; but in our random and unregulated way we are not only over-populating our planet, we are also, it would seem, making sure that these greater numbers shall be of biologically poorer quality.",47,"['ADP', 'DET', 'ADJ', 'NOUN', 'PRON', 'VERB', 'PUNCT', 'CCONJ', 'AUX', 'PART', 'ADV', 'SCONJ']",297
170,31,"In this second half of the twentieth century we do nothing systematic about our breeding; but in our random and unregulated way we are not only over-populating our planet, we are also, it would seem, making sure that these greater numbers shall be of biologically poorer quality. In the bad old days children with considerable, or even with slight, hereditary defects rarely survived. Today, thanks to sanitation, modern pharmacology and the social conscience, most of the children born with hereditary defects reach maturity and multiply their kind. Under the conditions now prevailing, every advance in medicine will tend to be offset by a corresponding advance in the survival rate of individuals cursed by some genetic insufficiency. In spite of new wonder drugs and better treatment (indeed, in a certain sense, precisely because of these things), the physical health of the general population will show no improvement, and may even deteriorate. And along with a decline of average healthiness there may well go a decline in average intelligence. Indeed, some competent authorities are convinced that such a decline has already taken place and is continuing. ""Under conditions that are both soft and unregulated,"" writes Dr. W. H. Sheldon, ""our best stock tends to be outbred by stock that is inferior to it in every respect. . . . It is the fashion in some academic circles to assure students that the alarm over differential birthrates is unfounded; that these problems are merely economic, or merely educational, or merely religious, or merely cultural or something of the sort. This is Pollyanna optimism. Reproductive delinquency is biological and basic."" And he adds that ""nobody knows just how far the average IQ in this country [the U.S.A.] has declined since 1916, when Terman attempted to standardize the meaning of IQ 100.""",13,"In the bad old days children with considerable, or even with slight, hereditary defects rarely survived.",16,"['ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'ADV', 'VERB']",297
171,31,"In this second half of the twentieth century we do nothing systematic about our breeding; but in our random and unregulated way we are not only over-populating our planet, we are also, it would seem, making sure that these greater numbers shall be of biologically poorer quality. In the bad old days children with considerable, or even with slight, hereditary defects rarely survived. Today, thanks to sanitation, modern pharmacology and the social conscience, most of the children born with hereditary defects reach maturity and multiply their kind. Under the conditions now prevailing, every advance in medicine will tend to be offset by a corresponding advance in the survival rate of individuals cursed by some genetic insufficiency. In spite of new wonder drugs and better treatment (indeed, in a certain sense, precisely because of these things), the physical health of the general population will show no improvement, and may even deteriorate. And along with a decline of average healthiness there may well go a decline in average intelligence. Indeed, some competent authorities are convinced that such a decline has already taken place and is continuing. ""Under conditions that are both soft and unregulated,"" writes Dr. W. H. Sheldon, ""our best stock tends to be outbred by stock that is inferior to it in every respect. . . . It is the fashion in some academic circles to assure students that the alarm over differential birthrates is unfounded; that these problems are merely economic, or merely educational, or merely religious, or merely cultural or something of the sort. This is Pollyanna optimism. Reproductive delinquency is biological and basic."" And he adds that ""nobody knows just how far the average IQ in this country [the U.S.A.] has declined since 1916, when Terman attempted to standardize the meaning of IQ 100.""",13,"Today, thanks to sanitation, modern pharmacology and the social conscience, most of the children born with hereditary defects reach maturity and multiply their kind.",24,"['NOUN', 'PUNCT', 'ADP', 'ADJ', 'CCONJ', 'DET', 'VERB', 'PRON']",297
172,31,"In this second half of the twentieth century we do nothing systematic about our breeding; but in our random and unregulated way we are not only over-populating our planet, we are also, it would seem, making sure that these greater numbers shall be of biologically poorer quality. In the bad old days children with considerable, or even with slight, hereditary defects rarely survived. Today, thanks to sanitation, modern pharmacology and the social conscience, most of the children born with hereditary defects reach maturity and multiply their kind. Under the conditions now prevailing, every advance in medicine will tend to be offset by a corresponding advance in the survival rate of individuals cursed by some genetic insufficiency. In spite of new wonder drugs and better treatment (indeed, in a certain sense, precisely because of these things), the physical health of the general population will show no improvement, and may even deteriorate. And along with a decline of average healthiness there may well go a decline in average intelligence. Indeed, some competent authorities are convinced that such a decline has already taken place and is continuing. ""Under conditions that are both soft and unregulated,"" writes Dr. W. H. Sheldon, ""our best stock tends to be outbred by stock that is inferior to it in every respect. . . . It is the fashion in some academic circles to assure students that the alarm over differential birthrates is unfounded; that these problems are merely economic, or merely educational, or merely religious, or merely cultural or something of the sort. This is Pollyanna optimism. Reproductive delinquency is biological and basic."" And he adds that ""nobody knows just how far the average IQ in this country [the U.S.A.] has declined since 1916, when Terman attempted to standardize the meaning of IQ 100.""",13,"Under the conditions now prevailing, every advance in medicine will tend to be offset by a corresponding advance in the survival rate of individuals cursed by some genetic insufficiency.",29,"['ADP', 'DET', 'NOUN', 'ADV', 'VERB', 'PUNCT', 'AUX', 'PART', 'ADJ']",297
173,31,"In this second half of the twentieth century we do nothing systematic about our breeding; but in our random and unregulated way we are not only over-populating our planet, we are also, it would seem, making sure that these greater numbers shall be of biologically poorer quality. In the bad old days children with considerable, or even with slight, hereditary defects rarely survived. Today, thanks to sanitation, modern pharmacology and the social conscience, most of the children born with hereditary defects reach maturity and multiply their kind. Under the conditions now prevailing, every advance in medicine will tend to be offset by a corresponding advance in the survival rate of individuals cursed by some genetic insufficiency. In spite of new wonder drugs and better treatment (indeed, in a certain sense, precisely because of these things), the physical health of the general population will show no improvement, and may even deteriorate. And along with a decline of average healthiness there may well go a decline in average intelligence. Indeed, some competent authorities are convinced that such a decline has already taken place and is continuing. ""Under conditions that are both soft and unregulated,"" writes Dr. W. H. Sheldon, ""our best stock tends to be outbred by stock that is inferior to it in every respect. . . . It is the fashion in some academic circles to assure students that the alarm over differential birthrates is unfounded; that these problems are merely economic, or merely educational, or merely religious, or merely cultural or something of the sort. This is Pollyanna optimism. Reproductive delinquency is biological and basic."" And he adds that ""nobody knows just how far the average IQ in this country [the U.S.A.] has declined since 1916, when Terman attempted to standardize the meaning of IQ 100.""",13,"In spite of new wonder drugs and better treatment (indeed, in a certain sense, precisely because of these things), the physical health of the general population will show no improvement, and may even deteriorate.",34,"['ADP', 'NOUN', 'ADJ', 'CCONJ', 'PUNCT', 'ADV', 'DET', 'SCONJ', 'AUX', 'VERB']",297
