,index,block,block_length,line,line_length,part_of_word,block_words
1604,673,"Atticus said it would probably be worth ten dollars, knife, chain and all, if it were new. ""Did you swap with somebody at school?"" he asked.",2,"""Did you swap with somebody at school?"" he asked.",9,"['PUNCT', 'AUX', 'PRON', 'VERB', 'ADP', 'NOUN']",26
1605,674,"""Oh, no sir!"" Jem pulled out his grandfather's watch that Atticus let him carry once a week if Jem were careful with it. On the days he carried the watch, Jem walked on eggs. ""Atticus, if it's all right with you, I'd rather have this one instead. Maybe I can fix it.""",5,"""Oh, no sir!""",3,"['PUNCT', 'INTJ', 'DET', 'NOUN']",54
1606,674,"""Oh, no sir!"" Jem pulled out his grandfather's watch that Atticus let him carry once a week if Jem were careful with it. On the days he carried the watch, Jem walked on eggs. ""Atticus, if it's all right with you, I'd rather have this one instead. Maybe I can fix it.""",5,Jem pulled out his grandfather's watch that Atticus let him carry once a week if Jem were careful with it.,20,"['PROPN', 'VERB', 'ADP', 'PRON', 'NOUN', 'PART', 'SCONJ', 'ADV', 'DET', 'AUX', 'ADJ', 'PUNCT']",54
1607,674,"""Oh, no sir!"" Jem pulled out his grandfather's watch that Atticus let him carry once a week if Jem were careful with it. On the days he carried the watch, Jem walked on eggs. ""Atticus, if it's all right with you, I'd rather have this one instead. Maybe I can fix it.""",5,"On the days he carried the watch, Jem walked on eggs.",11,"['ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'PUNCT', 'PROPN']",54
1608,674,"""Oh, no sir!"" Jem pulled out his grandfather's watch that Atticus let him carry once a week if Jem were careful with it. On the days he carried the watch, Jem walked on eggs. ""Atticus, if it's all right with you, I'd rather have this one instead. Maybe I can fix it.""",5,"""Atticus, if it is all right with you, I would rather have this one instead.",15,"['PUNCT', 'PROPN', 'SCONJ', 'PRON', 'AUX', 'ADV', 'ADJ', 'ADP', 'VERB', 'DET', 'NOUN']",54
1609,674,"""Oh, no sir!"" Jem pulled out his grandfather's watch that Atticus let him carry once a week if Jem were careful with it. On the days he carried the watch, Jem walked on eggs. ""Atticus, if it's all right with you, I'd rather have this one instead. Maybe I can fix it.""",5,"Maybe I can fix it.""",5,"['ADV', 'PRON', 'AUX', 'VERB', 'PUNCT']",54
1610,675,"When the new wore off his grandfather's watch, and carrying it became a day's burdensome task, Jem no longer felt the necessity of ascertaining the hour every five minutes.",1,"When the new wore off his grandfather's watch, and carrying it became a day's burdensome task, Jem no longer felt the necessity of ascertaining the hour every five minutes.",29,"['SCONJ', 'DET', 'NOUN', 'VERB', 'ADP', 'PRON', 'PART', 'PUNCT', 'CCONJ', 'ADJ', 'PROPN', 'ADV', 'NUM']",29
1611,676,"He did a fair job, only one spring and two tiny pieces left over, but the watch would not run. ""Oh-h,"" he sighed, ""it'll never go. Scout-?""",3,"He did a fair job, only one spring and two tiny pieces left over, but the watch would not run.",20,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'NUM', 'CCONJ', 'ADP', 'AUX', 'PART']",28
1612,676,"He did a fair job, only one spring and two tiny pieces left over, but the watch would not run. ""Oh-h,"" he sighed, ""it'll never go. Scout-?""",3,"""Oh-h,"" he sighed, ""it will never go.",7,"['PUNCT', 'INTJ', 'NOUN', 'PRON', 'VERB', 'AUX', 'ADV']",28
1613,676,"He did a fair job, only one spring and two tiny pieces left over, but the watch would not run. ""Oh-h,"" he sighed, ""it'll never go. Scout-?""",3,"Scout-?""",1,"['PROPN', 'PUNCT']",28
1614,677,"""Huh?""",1,"""Huh?""",1,"['PUNCT', 'PROPN']",1
1615,678,"""You reckon we oughta write a letter to whoever's leaving us these things?""",1,"""You reckon we oughta write a letter to whoever's leaving us these things?""",13,"['PUNCT', 'PRON', 'VERB', 'PROPN', 'DET', 'NOUN', 'ADP', 'AUX']",13
1616,679,"""That'd be right nice, Jem, we can thank 'em-what's wrong?""",1,"""That would be right nice, Jem, we can thank them-what is wrong?""",12,"['PUNCT', 'PRON', 'AUX', 'ADV', 'ADJ', 'PROPN', 'VERB']",12
1617,680,"Jem was holding his ears, shaking his head from side to side. ""I don't get it, I just don't get it-I don't know why, Scout:"" He looked toward the livingroom. ""I've gotta good mind to tell Atticus-no, I reckon not.""",3,"Jem was holding his ears, shaking his head from side to side.",12,"['PROPN', 'AUX', 'VERB', 'PRON', 'NOUN', 'PUNCT', 'ADP']",45
1618,680,"Jem was holding his ears, shaking his head from side to side. ""I don't get it, I just don't get it-I don't know why, Scout:"" He looked toward the livingroom. ""I've gotta good mind to tell Atticus-no, I reckon not.""",3,"""I do not get it, I just do not get it-I do not know why, Scout:"" He looked toward the livingroom.",21,"['PUNCT', 'PRON', 'AUX', 'PART', 'VERB', 'ADV', 'SCONJ', 'NOUN', 'ADP', 'DET']",45
1619,680,"Jem was holding his ears, shaking his head from side to side. ""I don't get it, I just don't get it-I don't know why, Scout:"" He looked toward the livingroom. ""I've gotta good mind to tell Atticus-no, I reckon not.""",3,"""I have got to good mind to tell Atticus-no, I reckon not.""",12,"['PUNCT', 'PRON', 'AUX', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PART', 'PROPN']",45
1620,681,"""I'll tell him for you.""",1,"""I will tell him for you.""",6,"['PUNCT', 'PRON', 'AUX', 'VERB', 'ADP']",6
1621,682,"""No, don't do that, Scout. Scout?""",2,"""No, do not do that, Scout.",6,"['PUNCT', 'INTJ', 'AUX', 'PART', 'VERB', 'PRON', 'PROPN']",7
1622,682,"""No, don't do that, Scout. Scout?""",2,"Scout?""",1,"['NOUN', 'PUNCT']",7
1623,683,"""Wha-t?""",1,"""Wha-t?""",1,"['PUNCT', 'NOUN']",1
1624,684,"He had been on the verge of telling me something all evening; his face would brighten and he would lean toward me, then he would change his mind. He changed it again. ""Oh, nothin'.""",3,"He had been on the verge of telling me something all evening; his face would brighten and he would lean toward me, then he would change his mind.",28,"['PRON', 'AUX', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT', 'CCONJ', 'ADV']",34
1625,684,"He had been on the verge of telling me something all evening; his face would brighten and he would lean toward me, then he would change his mind. He changed it again. ""Oh, nothin'.""",3,He changed it again.,4,"['PRON', 'VERB', 'ADV', 'PUNCT']",34
1626,684,"He had been on the verge of telling me something all evening; his face would brighten and he would lean toward me, then he would change his mind. He changed it again. ""Oh, nothin'.""",3,"""Oh, nothing.""",2,"['PUNCT', 'INTJ', 'PRON']",34
1627,685,"""Here, let's write a letter."" I pushed a tablet and pencil under his nose.",2,"""Here, let us write a letter.""",6,"['PUNCT', 'ADV', 'VERB', 'PRON', 'DET', 'NOUN']",15
1628,685,"""Here, let's write a letter."" I pushed a tablet and pencil under his nose.",2,I pushed a tablet and pencil under his nose.,9,"['PRON', 'VERB', 'DET', 'NOUN', 'CCONJ', 'ADP', 'PUNCT']",15
1629,686,"""Okay. Dear Mister:""",2,"""Okay.",1,"['PUNCT', 'INTJ']",3
1630,686,"""Okay. Dear Mister:""",2,"Dear Mister:""",2,"['PROPN', 'PUNCT']",3
1631,687,"""How do you know it's a man? I bet it's Miss Maudie-been bettin' that for a long time.""",2,"""How do you know it is a man?",8,"['PUNCT', 'SCONJ', 'AUX', 'PRON', 'VERB', 'DET', 'NOUN']",20
1632,687,"""How do you know it's a man? I bet it's Miss Maudie-been bettin' that for a long time.""",2,"I bet it is Miss Maudie-been bettin' that for a long time.""",12,"['PRON', 'VERB', 'AUX', 'PROPN', 'PUNCT', 'SCONJ', 'ADP', 'DET', 'ADJ', 'NOUN']",20
1633,688,"""Ar-r, Miss Maudie can't chew gum-"" Jem broke into a grin. ""You know, she can talk real pretty sometimes. One time I asked her to have a chew and she said no thanks, that-chewing gum cleaved to her palate and rendered her speechless,"" said Jem carefully. ""Doesn't that sound nice?""",4,"""Ar-r, Miss Maudie cannot chew gum-"" Jem broke into a grin.",11,"['PUNCT', 'NOUN', 'PROPN', 'AUX', 'PART', 'VERB', 'ADV', 'ADP', 'DET']",51
1634,688,"""Ar-r, Miss Maudie can't chew gum-"" Jem broke into a grin. ""You know, she can talk real pretty sometimes. One time I asked her to have a chew and she said no thanks, that-chewing gum cleaved to her palate and rendered her speechless,"" said Jem carefully. ""Doesn't that sound nice?""",4,"""You know, she can talk real pretty sometimes.",8,"['PUNCT', 'PRON', 'VERB', 'AUX', 'ADV']",51
1635,688,"""Ar-r, Miss Maudie can't chew gum-"" Jem broke into a grin. ""You know, she can talk real pretty sometimes. One time I asked her to have a chew and she said no thanks, that-chewing gum cleaved to her palate and rendered her speechless,"" said Jem carefully. ""Doesn't that sound nice?""",4,"One time I asked her to have a chew and she said no thanks, that-chewing gum cleaved to her palate and rendered her speechless,"" said Jem carefully.",27,"['NUM', 'NOUN', 'PRON', 'VERB', 'PART', 'DET', 'CCONJ', 'PUNCT', 'SCONJ', 'ADP', 'PROPN', 'ADV']",51
1636,688,"""Ar-r, Miss Maudie can't chew gum-"" Jem broke into a grin. ""You know, she can talk real pretty sometimes. One time I asked her to have a chew and she said no thanks, that-chewing gum cleaved to her palate and rendered her speechless,"" said Jem carefully. ""Doesn't that sound nice?""",4,"""Does not that sound nice?""",5,"['PUNCT', 'AUX', 'PART', 'ADV', 'VERB', 'ADJ']",51
1637,689,"""Yeah, she can say nice things sometimes. She wouldn't have a watch and chain anyway.""",2,"""Yeah, she can say nice things sometimes.",7,"['PUNCT', 'INTJ', 'PRON', 'AUX', 'VERB', 'ADJ', 'NOUN', 'ADV']",16
1638,689,"""Yeah, she can say nice things sometimes. She wouldn't have a watch and chain anyway.""",2,"She would not have a watch and chain anyway.""",9,"['PRON', 'AUX', 'PART', 'VERB', 'DET', 'NOUN', 'CCONJ', 'ADV', 'PUNCT']",16
1639,690,"""Dear sir,"" said Jem. ""We appreciate the-no, we appreciate everything which you have put into the tree for us. Yours very truly, Jeremy Atticus Finch.""",3,"""Dear sir,"" said Jem.",4,"['PUNCT', 'ADJ', 'NOUN', 'VERB', 'PROPN']",25
1640,690,"""Dear sir,"" said Jem. ""We appreciate the-no, we appreciate everything which you have put into the tree for us. Yours very truly, Jeremy Atticus Finch.""",3,"""We appreciate the-no, we appreciate everything which you have put into the tree for us.",15,"['PUNCT', 'PRON', 'VERB', 'DET', 'INTJ', 'AUX', 'ADP', 'NOUN']",25
1641,690,"""Dear sir,"" said Jem. ""We appreciate the-no, we appreciate everything which you have put into the tree for us. Yours very truly, Jeremy Atticus Finch.""",3,"Yours very truly, Jeremy Atticus Finch.""",6,"['PRON', 'ADV', 'PUNCT', 'PROPN']",25
1642,691,"""He won't know who you are if you sign it like that, Jem.""",1,"""He will not know who you are if you sign it like that, Jem.""",14,"['PUNCT', 'PRON', 'AUX', 'PART', 'VERB', 'SCONJ', 'ADP', 'PROPN']",14
1643,692,"Jem erased his name and wrote, ""Jem Finch."" I signed, ""Jean Louise Finch (Scout),"" beneath it. Jem put the note in an envelope.",3,"Jem erased his name and wrote, ""Jem Finch.""",8,"['PROPN', 'VERB', 'PRON', 'NOUN', 'CCONJ', 'PUNCT']",23
1644,692,"Jem erased his name and wrote, ""Jem Finch."" I signed, ""Jean Louise Finch (Scout),"" beneath it. Jem put the note in an envelope.",3,"I signed, ""Jean Louise Finch (Scout),"" beneath it.",8,"['PRON', 'VERB', 'PUNCT', 'PROPN', 'ADP']",23
1645,692,"Jem erased his name and wrote, ""Jem Finch."" I signed, ""Jean Louise Finch (Scout),"" beneath it. Jem put the note in an envelope.",3,Jem put the note in an envelope.,7,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'PUNCT']",23
1646,693,"Next morning on the way to school he ran ahead of me and stopped at the tree. Jem was facing me when he looked up, and I saw him go stark white.",2,Next morning on the way to school he ran ahead of me and stopped at the tree.,17,"['ADJ', 'NOUN', 'ADP', 'DET', 'PRON', 'VERB', 'ADV', 'CCONJ', 'PUNCT']",32
1647,693,"Next morning on the way to school he ran ahead of me and stopped at the tree. Jem was facing me when he looked up, and I saw him go stark white.",2,"Jem was facing me when he looked up, and I saw him go stark white.",15,"['PROPN', 'AUX', 'VERB', 'PRON', 'SCONJ', 'ADP', 'PUNCT', 'CCONJ', 'ADJ']",32
1648,694,"""Scout!""",1,"""Scout!""",1,"['PUNCT', 'NOUN']",1
1649,695,I ran to him.,1,I ran to him.,4,"['PRON', 'VERB', 'ADP', 'PUNCT']",4
1650,696,Someone had filled our knot-hole with cement.,1,Someone had filled our knot-hole with cement.,7,"['PRON', 'AUX', 'VERB', 'NOUN', 'PUNCT', 'ADP']",7
1651,697,"""Don't you cry, now, Scout: don't cry now, don't you worry-"" he muttered at me all the way to school.",1,"""Do not you cry, now, Scout: do not cry now, do not you worry-"" he muttered at me all the way to school.",23,"['PUNCT', 'AUX', 'PART', 'PRON', 'VERB', 'ADV', 'NOUN', 'ADJ', 'ADP', 'DET']",23
1652,698,"When we went home for dinner Jem bolted his food, ran to the porch and stood on the steps. I followed him. ""Hasn't passed by yet,"" he said.",3,"When we went home for dinner Jem bolted his food, ran to the porch and stood on the steps.",19,"['SCONJ', 'PRON', 'VERB', 'ADV', 'ADP', 'NOUN', 'PROPN', 'PUNCT', 'DET', 'CCONJ']",29
1653,698,"When we went home for dinner Jem bolted his food, ran to the porch and stood on the steps. I followed him. ""Hasn't passed by yet,"" he said.",3,I followed him.,3,"['PRON', 'VERB', 'PUNCT']",29
1654,698,"When we went home for dinner Jem bolted his food, ran to the porch and stood on the steps. I followed him. ""Hasn't passed by yet,"" he said.",3,"""Has not passed by yet,"" he said.",7,"['PUNCT', 'AUX', 'PART', 'VERB', 'ADP', 'ADV', 'PRON']",29
1655,699,Next day Jem repeated his vigil and was rewarded.,1,Next day Jem repeated his vigil and was rewarded.,9,"['ADJ', 'NOUN', 'PROPN', 'VERB', 'PRON', 'CCONJ', 'AUX', 'PUNCT']",9
1656,700,"""Hidy do, Mr. Nathan,"" he said.",1,"""Hidy do, Mr. Nathan,"" he said.",6,"['PUNCT', 'NOUN', 'VERB', 'PROPN', 'PRON']",6
1657,701,"""Morning Jem, Scout,"" said Mr. Radley, as he went by.",1,"""Morning Jem, Scout,"" said Mr. Radley, as he went by.",10,"['PUNCT', 'PROPN', 'VERB', 'SCONJ', 'PRON', 'ADP']",10
1658,702,"""Mr. Radley,"" said Jem.",1,"""Mr. Radley,"" said Jem.",4,"['PUNCT', 'PROPN', 'VERB']",4
1659,703,Mr. Radley turned around.,1,Mr. Radley turned around.,4,"['PROPN', 'VERB', 'ADV', 'PUNCT']",4
1660,704,"""Mr. Radley, ah-did you put cement in that hole in that tree down yonder?""",1,"""Mr. Radley, ah-did you put cement in that hole in that tree down yonder?""",14,"['PUNCT', 'PROPN', 'INTJ', 'AUX', 'PRON', 'VERB', 'NOUN', 'ADP', 'DET']",14
1661,705,"""Yes,"" he said. ""I filled it up.""",2,"""Yes,"" he said.",3,"['PUNCT', 'INTJ', 'PRON', 'VERB']",7
1662,705,"""Yes,"" he said. ""I filled it up.""",2,"""I filled it up.""",4,"['PUNCT', 'PRON', 'VERB', 'ADP']",7
1663,706,"""Why'd you do it, sir?""",1,"""Why did you do it, sir?""",6,"['PUNCT', 'SCONJ', 'AUX', 'PRON', 'VERB', 'NOUN']",6
1664,707,"""Tree's dying. You plug 'em with cement when they're sick. You ought to know that, Jem.""",3,"""Tree's dying.",2,"['PUNCT', 'PROPN', 'PART', 'NOUN']",17
1665,707,"""Tree's dying. You plug 'em with cement when they're sick. You ought to know that, Jem.""",3,You plug them with cement when they are sick.,9,"['PRON', 'VERB', 'ADP', 'NOUN', 'SCONJ', 'AUX', 'ADJ', 'PUNCT']",17
1666,707,"""Tree's dying. You plug 'em with cement when they're sick. You ought to know that, Jem.""",3,"You ought to know that, Jem.""",6,"['PRON', 'AUX', 'PART', 'VERB', 'PUNCT', 'PROPN']",17
1667,708,"Jem said nothing more about it until late afternoon. When we passed our tree he gave it a meditative pat on its cement, and remained deep in thought. He seemed to be working himself into a bad humor, so I kept my distance.",3,Jem said nothing more about it until late afternoon.,9,"['PROPN', 'VERB', 'PRON', 'ADJ', 'ADP', 'NOUN', 'PUNCT']",43
1668,708,"Jem said nothing more about it until late afternoon. When we passed our tree he gave it a meditative pat on its cement, and remained deep in thought. He seemed to be working himself into a bad humor, so I kept my distance.",3,"When we passed our tree he gave it a meditative pat on its cement, and remained deep in thought.",19,"['SCONJ', 'PRON', 'VERB', 'NOUN', 'DET', 'ADJ', 'ADP', 'PUNCT', 'CCONJ', 'ADV']",43
1669,708,"Jem said nothing more about it until late afternoon. When we passed our tree he gave it a meditative pat on its cement, and remained deep in thought. He seemed to be working himself into a bad humor, so I kept my distance.",3,"He seemed to be working himself into a bad humor, so I kept my distance.",15,"['PRON', 'VERB', 'PART', 'AUX', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'ADV']",43
1670,709,"As usual, we met Atticus coming home from work that evening. When we were at our steps Jem said, ""Atticus, look down yonder at that tree, please sir.""",2,"As usual, we met Atticus coming home from work that evening.",11,"['ADP', 'ADJ', 'PUNCT', 'PRON', 'VERB', 'PROPN', 'ADV', 'NOUN', 'DET']",28
1671,709,"As usual, we met Atticus coming home from work that evening. When we were at our steps Jem said, ""Atticus, look down yonder at that tree, please sir.""",2,"When we were at our steps Jem said, ""Atticus, look down yonder at that tree, please sir.""",17,"['SCONJ', 'PRON', 'AUX', 'ADP', 'NOUN', 'VERB', 'PUNCT', 'PROPN', 'ADV', 'DET', 'INTJ']",28
1672,710,"""What tree, son?""",1,"""What tree, son?""",3,"['PUNCT', 'PRON', 'NOUN']",3
1673,711,"""The one on the corner of the Radley lot comin' from school.""",1,"""The one on the corner of the Radley lot comin' from school.""",12,"['PUNCT', 'DET', 'NOUN', 'ADP', 'PROPN']",12
1674,712,"""Yes?""",1,"""Yes?""",1,"['PUNCT', 'INTJ']",1
1675,713,"""Is that tree dyin'?""",1,"""Is that tree dyin'?""",4,"['PUNCT', 'AUX', 'DET', 'NOUN', 'PROPN']",4
1676,714,"""Why no, son, I don't think so. Look at the leaves, they're all green and full, no brown patches anywhere-""",2,"""Why no, son, I do not think so.",8,"['PUNCT', 'SCONJ', 'INTJ', 'NOUN', 'PRON', 'AUX', 'PART', 'VERB', 'ADV']",22
1677,714,"""Why no, son, I don't think so. Look at the leaves, they're all green and full, no brown patches anywhere-""",2,"Look at the leaves, they are all green and full, no brown patches anywhere-""",14,"['VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'ADV', 'ADJ', 'CCONJ']",22
1678,715,"""It ain't even sick?""",1,"""It are not even sick?""",5,"['PUNCT', 'PRON', 'AUX', 'PART', 'ADV', 'ADJ']",5
1679,716,"""That tree's as healthy as you are, Jem. Why?""",2,"""That tree's as healthy as you are, Jem.",8,"['PUNCT', 'DET', 'NOUN', 'PART', 'ADV', 'ADJ', 'SCONJ', 'PRON', 'AUX', 'PROPN']",9
1680,716,"""That tree's as healthy as you are, Jem. Why?""",2,"Why?""",1,"['SCONJ', 'PUNCT']",9
1681,717,"""Mr. Nathan Radley said it was dyin'.""",1,"""Mr. Nathan Radley said it was dyin'.""",7,"['PUNCT', 'PROPN', 'VERB', 'PRON', 'AUX']",7
1682,718,"""Well maybe it is. I'm sure Mr. Radley knows more about his trees than we do.""",2,"""Well maybe it is.",4,"['PUNCT', 'INTJ', 'ADV', 'PRON', 'AUX']",17
1683,718,"""Well maybe it is. I'm sure Mr. Radley knows more about his trees than we do.""",2,"I am sure Mr. Radley knows more about his trees than we do.""",13,"['PRON', 'AUX', 'ADJ', 'PROPN', 'VERB', 'ADP', 'NOUN', 'SCONJ', 'PUNCT']",17
1684,719,"Atticus left us on the porch. Jem leaned on a pillar, rubbing his shoulders against it.",2,Atticus left us on the porch.,6,"['PROPN', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'PUNCT']",16
1685,719,"Atticus left us on the porch. Jem leaned on a pillar, rubbing his shoulders against it.",2,"Jem leaned on a pillar, rubbing his shoulders against it.",10,"['PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']",16
1686,720,"""Do you itch, Jem?"" I asked as politely as I could. He did not answer. ""Come on in, Jem,"" I said.",4,"""Do you itch, Jem?""",4,"['PUNCT', 'AUX', 'PRON', 'VERB', 'PROPN']",21
1687,720,"""Do you itch, Jem?"" I asked as politely as I could. He did not answer. ""Come on in, Jem,"" I said.",4,I asked as politely as I could.,7,"['PRON', 'VERB', 'ADV', 'SCONJ', 'AUX', 'PUNCT']",21
1688,720,"""Do you itch, Jem?"" I asked as politely as I could. He did not answer. ""Come on in, Jem,"" I said.",4,He did not answer.,4,"['PRON', 'AUX', 'PART', 'VERB', 'PUNCT']",21
1689,720,"""Do you itch, Jem?"" I asked as politely as I could. He did not answer. ""Come on in, Jem,"" I said.",4,"""Come on in, Jem,"" I said.",6,"['PUNCT', 'VERB', 'ADP', 'PROPN', 'PRON']",21
1690,721,"""After while.""",1,"""After while.""",2,"['PUNCT', 'ADP', 'NOUN']",2
1691,722,"He stood there until nightfall, and I waited for him. When we went in the house I saw he had been crying; his face was dirty in the right places, but I thought it odd that I had not heard him.",2,"He stood there until nightfall, and I waited for him.",10,"['PRON', 'VERB', 'ADV', 'ADP', 'NOUN', 'PUNCT', 'CCONJ']",41
1692,722,"He stood there until nightfall, and I waited for him. When we went in the house I saw he had been crying; his face was dirty in the right places, but I thought it odd that I had not heard him.",2,"When we went in the house I saw he had been crying; his face was dirty in the right places, but I thought it odd that I had not heard him.",31,"['SCONJ', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'AUX', 'PUNCT', 'ADJ', 'CCONJ', 'PART']",41
1693,723,Chapter 8,1,Chapter 8,2,"['NOUN', 'NUM']",2
1694,724,"For reasons unfathomable to the most experienced prophets in Maycomb County, autumn turned to winter that year. We had two weeks of the coldest weather since 1885, Atticus said. Mr. Avery said it was written on the Rosetta Stone that when children disobeyed their parents, smoked cigarettes and made war on each other, the seasons would change: Jem and I were burdened with the guilt of contributing to the aberrations of nature, thereby causing unhappiness to our neighbors and discomfort to ourselves.",3,"For reasons unfathomable to the most experienced prophets in Maycomb County, autumn turned to winter that year.",17,"['ADP', 'NOUN', 'ADJ', 'DET', 'ADV', 'PROPN', 'PUNCT', 'VERB']",82
1695,724,"For reasons unfathomable to the most experienced prophets in Maycomb County, autumn turned to winter that year. We had two weeks of the coldest weather since 1885, Atticus said. Mr. Avery said it was written on the Rosetta Stone that when children disobeyed their parents, smoked cigarettes and made war on each other, the seasons would change: Jem and I were burdened with the guilt of contributing to the aberrations of nature, thereby causing unhappiness to our neighbors and discomfort to ourselves.",3,"We had two weeks of the coldest weather since 1885, Atticus said.",12,"['PRON', 'VERB', 'NUM', 'NOUN', 'ADP', 'DET', 'ADJ', 'SCONJ', 'PUNCT', 'PROPN']",82
1696,724,"For reasons unfathomable to the most experienced prophets in Maycomb County, autumn turned to winter that year. We had two weeks of the coldest weather since 1885, Atticus said. Mr. Avery said it was written on the Rosetta Stone that when children disobeyed their parents, smoked cigarettes and made war on each other, the seasons would change: Jem and I were burdened with the guilt of contributing to the aberrations of nature, thereby causing unhappiness to our neighbors and discomfort to ourselves.",3,"Mr. Avery said it was written on the Rosetta Stone that when children disobeyed their parents, smoked cigarettes and made war on each other, the seasons would change: Jem and I were burdened with the guilt of contributing to the aberrations of nature, thereby causing unhappiness to our neighbors and discomfort to ourselves.",53,"['PROPN', 'VERB', 'PRON', 'AUX', 'ADP', 'DET', 'SCONJ', 'NOUN', 'PUNCT', 'CCONJ', 'ADJ', 'ADV']",82
1697,725,"Old Mrs. Radley died that winter, but her death caused hardly a ripple-the neighborhood seldom saw her, except when she watered her cannas. Jem and I decided that Boo had got her at last, but when Atticus returned from the Radley house he said she died of natural causes, to our disappointment.",2,"Old Mrs. Radley died that winter, but her death caused hardly a ripple-the neighborhood seldom saw her, except when she watered her cannas.",23,"['PROPN', 'VERB', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'ADV', 'ADJ', 'SCONJ']",52
1698,725,"Old Mrs. Radley died that winter, but her death caused hardly a ripple-the neighborhood seldom saw her, except when she watered her cannas. Jem and I decided that Boo had got her at last, but when Atticus returned from the Radley house he said she died of natural causes, to our disappointment.",2,"Jem and I decided that Boo had got her at last, but when Atticus returned from the Radley house he said she died of natural causes, to our disappointment.",29,"['PROPN', 'CCONJ', 'PRON', 'VERB', 'SCONJ', 'AUX', 'ADP', 'ADJ', 'PUNCT', 'DET', 'NOUN']",52
1699,726,"""Ask him,"" Jem whispered.",1,"""Ask him,"" Jem whispered.",4,"['PUNCT', 'VERB', 'PRON', 'PROPN']",4
1700,727,"""You ask him, you're the oldest.""",1,"""You ask him, you are the oldest.""",7,"['PUNCT', 'PRON', 'VERB', 'AUX', 'DET', 'ADJ']",7
1701,728,"""That's why you oughta ask him.""",1,"""That is why you oughta ask him.""",7,"['PUNCT', 'PRON', 'AUX', 'SCONJ', 'PROPN', 'VERB']",7
1702,729,"""Atticus,"" I said, ""did you see Mr. Arthur?""",1,"""Atticus,"" I said, ""did you see Mr. Arthur?""",8,"['PUNCT', 'PROPN', 'PRON', 'VERB', 'AUX']",8
1703,730,"Atticus looked sternly around his newspaper at me: ""I did not.""",1,"Atticus looked sternly around his newspaper at me: ""I did not.""",11,"['PROPN', 'VERB', 'ADV', 'ADP', 'PRON', 'NOUN', 'PUNCT', 'PART']",11
1704,731,"Jem restrained me from further questions. He said Atticus was still touchous about us and the Radleys and it wouldn't do to push him any. Jem had a notion that Atticus thought our activities that night last summer were not solely confined to strip poker. Jem had no firm basis for his ideas, he said it was merely a twitch.",4,Jem restrained me from further questions.,6,"['PROPN', 'VERB', 'PRON', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",61
1705,731,"Jem restrained me from further questions. He said Atticus was still touchous about us and the Radleys and it wouldn't do to push him any. Jem had a notion that Atticus thought our activities that night last summer were not solely confined to strip poker. Jem had no firm basis for his ideas, he said it was merely a twitch.",4,He said Atticus was still touchous about us and the Radleys and it would not do to push him any.,20,"['PRON', 'VERB', 'PROPN', 'AUX', 'ADV', 'ADJ', 'ADP', 'CCONJ', 'DET', 'PART', 'PUNCT']",61
1706,731,"Jem restrained me from further questions. He said Atticus was still touchous about us and the Radleys and it wouldn't do to push him any. Jem had a notion that Atticus thought our activities that night last summer were not solely confined to strip poker. Jem had no firm basis for his ideas, he said it was merely a twitch.",4,Jem had a notion that Atticus thought our activities that night last summer were not solely confined to strip poker.,20,"['PRON', 'VERB', 'DET', 'NOUN', 'SCONJ', 'PROPN', 'ADJ', 'AUX', 'PART', 'ADV', 'ADP', 'PUNCT']",61
1707,731,"Jem restrained me from further questions. He said Atticus was still touchous about us and the Radleys and it wouldn't do to push him any. Jem had a notion that Atticus thought our activities that night last summer were not solely confined to strip poker. Jem had no firm basis for his ideas, he said it was merely a twitch.",4,"Jem had no firm basis for his ideas, he said it was merely a twitch.",15,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PUNCT', 'AUX', 'ADV']",61
1708,732,"Next morning I awoke, looked out the window and nearly died of fright. My screams brought Atticus from his bathroom half-shaven.",2,"Next morning I awoke, looked out the window and nearly died of fright.",13,"['ADJ', 'NOUN', 'PRON', 'VERB', 'PUNCT', 'ADP', 'DET', 'CCONJ', 'ADV', 'NUM']",21
1709,732,"Next morning I awoke, looked out the window and nearly died of fright. My screams brought Atticus from his bathroom half-shaven.",2,My screams brought Atticus from his bathroom half-shaven.,8,"['PRON', 'NOUN', 'VERB', 'PROPN', 'ADP', 'ADV', 'PUNCT', 'ADJ']",21
1710,733,"""The world's endin', Atticus! Please do something-!"" I dragged him to the window and pointed.",3,"""The world's endin', Atticus!",4,"['PUNCT', 'DET', 'NOUN', 'PART', 'PROPN']",15
