,index,block,block_length,line,line_length,part_of_word,block_words
3738,1162,"""I suggest Lake-town,"" said Bilbo, ""What else is there?"" Nothing else could, of course, be suggested; so leaving the others Thorin and Fili and Kili and the hobbit went along the shore to the great bridge. There were guards at the head of it, but they were not keeping very careful watch, for it was so long since there had been any real need. Except for occasional squabbles about river-tolls they were friends with the Wood-elves. Other folk were far away; and some of the younger people in the town openly doubted the existence of any dragon in the mountain, and laughed at the greybeards and gammers who said that they had seen him flying in the sky in their young days. That being so it is not surprising that the guards were drinking and laughing by a fire in their hut, and did not hear the noise of the unpacking of the dwarves or the footsteps of the four scouts. Their astonishment was enormous when Thorin Oakenshield stepped in through the door.",7,Except for occasional squabbles about river-tolls they were friends with the Wood-elves.,12,"['SCONJ', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'DET']",173
3739,1162,"""I suggest Lake-town,"" said Bilbo, ""What else is there?"" Nothing else could, of course, be suggested; so leaving the others Thorin and Fili and Kili and the hobbit went along the shore to the great bridge. There were guards at the head of it, but they were not keeping very careful watch, for it was so long since there had been any real need. Except for occasional squabbles about river-tolls they were friends with the Wood-elves. Other folk were far away; and some of the younger people in the town openly doubted the existence of any dragon in the mountain, and laughed at the greybeards and gammers who said that they had seen him flying in the sky in their young days. That being so it is not surprising that the guards were drinking and laughing by a fire in their hut, and did not hear the noise of the unpacking of the dwarves or the footsteps of the four scouts. Their astonishment was enormous when Thorin Oakenshield stepped in through the door.",7,"Other folk were far away; and some of the younger people in the town openly doubted the existence of any dragon in the mountain, and laughed at the greybeards and gammers who said that they had seen him flying in the sky in their young days.",46,"['ADJ', 'NOUN', 'AUX', 'ADV', 'PUNCT', 'CCONJ', 'PRON', 'ADP', 'DET', 'VERB', 'SCONJ']",173
3740,1162,"""I suggest Lake-town,"" said Bilbo, ""What else is there?"" Nothing else could, of course, be suggested; so leaving the others Thorin and Fili and Kili and the hobbit went along the shore to the great bridge. There were guards at the head of it, but they were not keeping very careful watch, for it was so long since there had been any real need. Except for occasional squabbles about river-tolls they were friends with the Wood-elves. Other folk were far away; and some of the younger people in the town openly doubted the existence of any dragon in the mountain, and laughed at the greybeards and gammers who said that they had seen him flying in the sky in their young days. That being so it is not surprising that the guards were drinking and laughing by a fire in their hut, and did not hear the noise of the unpacking of the dwarves or the footsteps of the four scouts. Their astonishment was enormous when Thorin Oakenshield stepped in through the door.",7,"That being so it is not surprising that the guards were drinking and laughing by a fire in their hut, and did not hear the noise of the unpacking of the dwarves or the footsteps of the four scouts.",39,"['PRON', 'AUX', 'ADV', 'PART', 'ADJ', 'SCONJ', 'DET', 'NOUN', 'VERB', 'CCONJ', 'ADP', 'PUNCT', 'NUM']",173
3741,1162,"""I suggest Lake-town,"" said Bilbo, ""What else is there?"" Nothing else could, of course, be suggested; so leaving the others Thorin and Fili and Kili and the hobbit went along the shore to the great bridge. There were guards at the head of it, but they were not keeping very careful watch, for it was so long since there had been any real need. Except for occasional squabbles about river-tolls they were friends with the Wood-elves. Other folk were far away; and some of the younger people in the town openly doubted the existence of any dragon in the mountain, and laughed at the greybeards and gammers who said that they had seen him flying in the sky in their young days. That being so it is not surprising that the guards were drinking and laughing by a fire in their hut, and did not hear the noise of the unpacking of the dwarves or the footsteps of the four scouts. Their astonishment was enormous when Thorin Oakenshield stepped in through the door.",7,Their astonishment was enormous when Thorin Oakenshield stepped in through the door.,12,"['PRON', 'NOUN', 'AUX', 'ADJ', 'SCONJ', 'PROPN', 'VERB', 'ADV', 'ADP', 'DET', 'PUNCT']",173
3742,1163,"""Who are you and what do you want?"" they shouted leaping to their feet and gipping for weapons.",2,"""Who are you and what do you want?""",8,"['PUNCT', 'PRON', 'AUX', 'CCONJ', 'VERB']",18
3743,1163,"""Who are you and what do you want?"" they shouted leaping to their feet and gipping for weapons.",2,they shouted leaping to their feet and gipping for weapons.,10,"['PRON', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'PUNCT']",18
3744,1164,"""Thorin son of Thr?in son of Thror King under the Mountain!"" said the dwarf in a loud voice, and he looked it, in spite of his torn clothes and draggled hood. The gold gleamed on his neck and waist: his eyes were dark and deep. ""I have come back. I wish to see the Master of your town!""",4,"""Thorin son of Thr?in son of Thror King under the Mountain!"" said the dwarf in a loud voice, and he looked it, in spite of his torn clothes and draggled hood.",31,"['PUNCT', 'NOUN', 'ADP', 'PROPN', 'DET', 'VERB', 'ADJ', 'CCONJ', 'PRON']",58
3745,1164,"""Thorin son of Thr?in son of Thror King under the Mountain!"" said the dwarf in a loud voice, and he looked it, in spite of his torn clothes and draggled hood. The gold gleamed on his neck and waist: his eyes were dark and deep. ""I have come back. I wish to see the Master of your town!""",4,The gold gleamed on his neck and waist: his eyes were dark and deep.,14,"['DET', 'NOUN', 'VERB', 'ADP', 'PRON', 'CCONJ', 'PUNCT', 'AUX', 'ADJ']",58
3746,1164,"""Thorin son of Thr?in son of Thror King under the Mountain!"" said the dwarf in a loud voice, and he looked it, in spite of his torn clothes and draggled hood. The gold gleamed on his neck and waist: his eyes were dark and deep. ""I have come back. I wish to see the Master of your town!""",4,"""I have come back.",4,"['PUNCT', 'PRON', 'AUX', 'VERB', 'ADV']",58
3747,1164,"""Thorin son of Thr?in son of Thror King under the Mountain!"" said the dwarf in a loud voice, and he looked it, in spite of his torn clothes and draggled hood. The gold gleamed on his neck and waist: his eyes were dark and deep. ""I have come back. I wish to see the Master of your town!""",4,"I wish to see the Master of your town!""",9,"['PRON', 'VERB', 'PART', 'DET', 'PROPN', 'ADP', 'NOUN', 'PUNCT']",58
3748,1165,Then there was tremendous excitement. Some of the more foolish ran out of the hut as if they expected the Mountain to go golden in the night and all the waters of the lake to turn yellow right away. The captain of the guard came forward.,3,Then there was tremendous excitement.,5,"['ADV', 'PRON', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",46
3749,1165,Then there was tremendous excitement. Some of the more foolish ran out of the hut as if they expected the Mountain to go golden in the night and all the waters of the lake to turn yellow right away. The captain of the guard came forward.,3,Some of the more foolish ran out of the hut as if they expected the Mountain to go golden in the night and all the waters of the lake to turn yellow right away.,34,"['PRON', 'ADP', 'DET', 'ADV', 'ADJ', 'VERB', 'NOUN', 'SCONJ', 'PROPN', 'PART', 'CCONJ', 'PUNCT']",46
3750,1165,Then there was tremendous excitement. Some of the more foolish ran out of the hut as if they expected the Mountain to go golden in the night and all the waters of the lake to turn yellow right away. The captain of the guard came forward.,3,The captain of the guard came forward.,7,"['DET', 'NOUN', 'ADP', 'VERB', 'ADV', 'PUNCT']",46
3751,1166,"""And who are these?"" he asked, pointing to Fili and: Kili and Bilbo.",1,"""And who are these?"" he asked, pointing to Fili and: Kili and Bilbo.",13,"['PUNCT', 'CCONJ', 'PRON', 'AUX', 'VERB', 'ADP', 'PROPN']",13
3752,1167,"""The sons of my father's daughter,"" answered Thorin, ""Fili and Kili of the race of Durin, and Mr. Baggins who has travelled with us out of the West.""",1,"""The sons of my father's daughter,"" answered Thorin, ""Fili and Kili of the race of Durin, and Mr. Baggins who has travelled with us out of the West.""",28,"['PUNCT', 'DET', 'NOUN', 'ADP', 'PRON', 'PART', 'VERB', 'PROPN', 'CCONJ', 'AUX']",28
3753,1168,"""If you come in peace lay down your arms!"" said the captain.",1,"""If you come in peace lay down your arms!"" said the captain.",12,"['PUNCT', 'SCONJ', 'PRON', 'VERB', 'ADP', 'NOUN', 'DET']",12
3754,1169,"""We have none,"" said Thorin, and it was true enough: their knives had been taken from them by the wood-elves, and the great sword Orcrist too. Bilbo had his short sword, hidden as usual, but he said nothing about that. ""We have no need of weapons, who return at last to our own as spoken of old. Nor could we fight against so many. Take us to your master!""",5,"""We have none,"" said Thorin, and it was true enough: their knives had been taken from them by the wood-elves, and the great sword Orcrist too.",26,"['PUNCT', 'PRON', 'VERB', 'NOUN', 'PROPN', 'CCONJ', 'AUX', 'ADJ', 'ADV', 'ADP', 'DET']",69
3755,1169,"""We have none,"" said Thorin, and it was true enough: their knives had been taken from them by the wood-elves, and the great sword Orcrist too. Bilbo had his short sword, hidden as usual, but he said nothing about that. ""We have no need of weapons, who return at last to our own as spoken of old. Nor could we fight against so many. Take us to your master!""",5,"Bilbo had his short sword, hidden as usual, but he said nothing about that.",14,"['PROPN', 'VERB', 'PRON', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'CCONJ']",69
3756,1169,"""We have none,"" said Thorin, and it was true enough: their knives had been taken from them by the wood-elves, and the great sword Orcrist too. Bilbo had his short sword, hidden as usual, but he said nothing about that. ""We have no need of weapons, who return at last to our own as spoken of old. Nor could we fight against so many. Take us to your master!""",5,"""We have no need of weapons, who return at last to our own as spoken of old.",17,"['PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'ADV', 'ADJ']",69
3757,1169,"""We have none,"" said Thorin, and it was true enough: their knives had been taken from them by the wood-elves, and the great sword Orcrist too. Bilbo had his short sword, hidden as usual, but he said nothing about that. ""We have no need of weapons, who return at last to our own as spoken of old. Nor could we fight against so many. Take us to your master!""",5,Nor could we fight against so many.,7,"['CCONJ', 'AUX', 'PRON', 'VERB', 'ADP', 'ADV', 'ADJ', 'PUNCT']",69
3758,1169,"""We have none,"" said Thorin, and it was true enough: their knives had been taken from them by the wood-elves, and the great sword Orcrist too. Bilbo had his short sword, hidden as usual, but he said nothing about that. ""We have no need of weapons, who return at last to our own as spoken of old. Nor could we fight against so many. Take us to your master!""",5,"Take us to your master!""",5,"['VERB', 'PRON', 'ADP', 'NOUN', 'PUNCT']",69
3759,1170,"""He is at feast,"" said the captain.",1,"""He is at feast,"" said the captain.",7,"['PUNCT', 'PRON', 'AUX', 'ADP', 'NOUN', 'VERB', 'DET']",7
3760,1171,"""Then all the more reason for taking us to him,"" burst in Fili, who was getting impatient at these solemnities. ""We are worn and famished after our long road and we have sick comrades. Now make haste and let us have no more words, or your master may have something to say to you.""",3,"""Then all the more reason for taking us to him,"" burst in Fili, who was getting impatient at these solemnities.",20,"['PUNCT', 'ADV', 'DET', 'ADJ', 'NOUN', 'ADP', 'VERB', 'PRON', 'PROPN', 'AUX']",54
3761,1171,"""Then all the more reason for taking us to him,"" burst in Fili, who was getting impatient at these solemnities. ""We are worn and famished after our long road and we have sick comrades. Now make haste and let us have no more words, or your master may have something to say to you.""",3,"""We are worn and famished after our long road and we have sick comrades.",14,"['PUNCT', 'PRON', 'AUX', 'VERB', 'CCONJ', 'ADP', 'ADJ', 'NOUN']",54
3762,1171,"""Then all the more reason for taking us to him,"" burst in Fili, who was getting impatient at these solemnities. ""We are worn and famished after our long road and we have sick comrades. Now make haste and let us have no more words, or your master may have something to say to you.""",3,"Now make haste and let us have no more words, or your master may have something to say to you.""",20,"['ADV', 'VERB', 'NOUN', 'CCONJ', 'PRON', 'DET', 'ADJ', 'PUNCT', 'AUX', 'PART', 'ADP']",54
3763,1172,"""Follow me then,"" said the captain, and with six men about them he led them over the bridge through the gates and into the market-place of the town. This was a wide circle of quiet water surrounded by the tall piles on which were built the greater houses, and by long wooden quays with many steps and ladders going down to the surface of the lake. From one great hall shone many lights and there came the sound of many voices. They passed its doors and stood blinking in the light looking at long tables filled with folk.",4,"""Follow me then,"" said the captain, and with six men about them he led them over the bridge through the gates and into the market-place of the town.",28,"['PUNCT', 'VERB', 'PRON', 'ADV', 'DET', 'NOUN', 'CCONJ', 'ADP', 'NUM']",98
3764,1172,"""Follow me then,"" said the captain, and with six men about them he led them over the bridge through the gates and into the market-place of the town. This was a wide circle of quiet water surrounded by the tall piles on which were built the greater houses, and by long wooden quays with many steps and ladders going down to the surface of the lake. From one great hall shone many lights and there came the sound of many voices. They passed its doors and stood blinking in the light looking at long tables filled with folk.",4,"This was a wide circle of quiet water surrounded by the tall piles on which were built the greater houses, and by long wooden quays with many steps and ladders going down to the surface of the lake.",38,"['PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'VERB', 'PUNCT', 'CCONJ']",98
3765,1172,"""Follow me then,"" said the captain, and with six men about them he led them over the bridge through the gates and into the market-place of the town. This was a wide circle of quiet water surrounded by the tall piles on which were built the greater houses, and by long wooden quays with many steps and ladders going down to the surface of the lake. From one great hall shone many lights and there came the sound of many voices. They passed its doors and stood blinking in the light looking at long tables filled with folk.",4,From one great hall shone many lights and there came the sound of many voices.,15,"['ADP', 'NUM', 'ADJ', 'PROPN', 'VERB', 'NOUN', 'CCONJ', 'PRON', 'DET', 'PUNCT']",98
3766,1172,"""Follow me then,"" said the captain, and with six men about them he led them over the bridge through the gates and into the market-place of the town. This was a wide circle of quiet water surrounded by the tall piles on which were built the greater houses, and by long wooden quays with many steps and ladders going down to the surface of the lake. From one great hall shone many lights and there came the sound of many voices. They passed its doors and stood blinking in the light looking at long tables filled with folk.",4,They passed its doors and stood blinking in the light looking at long tables filled with folk.,17,"['PRON', 'VERB', 'NOUN', 'CCONJ', 'ADP', 'DET', 'ADJ', 'PUNCT']",98
3767,1173,"""I am Thorin son of Thr?in son of Thror King under the Mountain! I return!"" cried Thorin in a loud voice from the door, before the captain could say anything. All leaped to their feet. The Master of the town sprang from his great chair. But none rose in greater surprise than the raft-men of the elves who were sitting at the lower end of the hall. Pressing forward before the Master's table they cried:",7,"""I am Thorin son of Thr?in son of Thror King under the Mountain!",13,"['PUNCT', 'PRON', 'AUX', 'PROPN', 'NOUN', 'ADP', 'DET']",75
3768,1173,"""I am Thorin son of Thr?in son of Thror King under the Mountain! I return!"" cried Thorin in a loud voice from the door, before the captain could say anything. All leaped to their feet. The Master of the town sprang from his great chair. But none rose in greater surprise than the raft-men of the elves who were sitting at the lower end of the hall. Pressing forward before the Master's table they cried:",7,"I return!""",2,"['PRON', 'VERB', 'PUNCT']",75
3769,1173,"""I am Thorin son of Thr?in son of Thror King under the Mountain! I return!"" cried Thorin in a loud voice from the door, before the captain could say anything. All leaped to their feet. The Master of the town sprang from his great chair. But none rose in greater surprise than the raft-men of the elves who were sitting at the lower end of the hall. Pressing forward before the Master's table they cried:",7,"cried Thorin in a loud voice from the door, before the captain could say anything.",15,"['VERB', 'PROPN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'SCONJ', 'AUX', 'PRON']",75
3770,1173,"""I am Thorin son of Thr?in son of Thror King under the Mountain! I return!"" cried Thorin in a loud voice from the door, before the captain could say anything. All leaped to their feet. The Master of the town sprang from his great chair. But none rose in greater surprise than the raft-men of the elves who were sitting at the lower end of the hall. Pressing forward before the Master's table they cried:",7,All leaped to their feet.,5,"['PRON', 'VERB', 'ADP', 'NOUN', 'PUNCT']",75
3771,1173,"""I am Thorin son of Thr?in son of Thror King under the Mountain! I return!"" cried Thorin in a loud voice from the door, before the captain could say anything. All leaped to their feet. The Master of the town sprang from his great chair. But none rose in greater surprise than the raft-men of the elves who were sitting at the lower end of the hall. Pressing forward before the Master's table they cried:",7,The Master of the town sprang from his great chair.,10,"['DET', 'PROPN', 'ADP', 'NOUN', 'VERB', 'PRON', 'ADJ', 'PUNCT']",75
3772,1173,"""I am Thorin son of Thr?in son of Thror King under the Mountain! I return!"" cried Thorin in a loud voice from the door, before the captain could say anything. All leaped to their feet. The Master of the town sprang from his great chair. But none rose in greater surprise than the raft-men of the elves who were sitting at the lower end of the hall. Pressing forward before the Master's table they cried:",7,But none rose in greater surprise than the raft-men of the elves who were sitting at the lower end of the hall.,22,"['CCONJ', 'NOUN', 'VERB', 'ADP', 'ADJ', 'DET', 'PUNCT', 'PRON', 'AUX']",75
3773,1173,"""I am Thorin son of Thr?in son of Thror King under the Mountain! I return!"" cried Thorin in a loud voice from the door, before the captain could say anything. All leaped to their feet. The Master of the town sprang from his great chair. But none rose in greater surprise than the raft-men of the elves who were sitting at the lower end of the hall. Pressing forward before the Master's table they cried:",7,Pressing forward before the Master's table they cried:,8,"['VERB', 'ADV', 'ADP', 'DET', 'PROPN', 'PART', 'NOUN', 'PRON', 'PUNCT']",75
3774,1174,"""These are prisoners of our king that have escaped, wandering vagabond dwarves that could not give any good account of themselves, sneaking through the woods and molesting our people!""",1,"""These are prisoners of our king that have escaped, wandering vagabond dwarves that could not give any good account of themselves, sneaking through the woods and molesting our people!""",29,"['PUNCT', 'PRON', 'AUX', 'NOUN', 'ADP', 'VERB', 'ADV', 'PART', 'DET', 'ADJ', 'CCONJ']",29
3775,1175,"""Is this true?"" asked the Master. As a matter of fact he thought it far more likely than the return of the King under the Mountain, if any such person had ever existed.",2,"""Is this true?"" asked the Master.",6,"['PUNCT', 'AUX', 'PRON', 'ADJ', 'VERB', 'DET', 'PROPN']",33
3776,1175,"""Is this true?"" asked the Master. As a matter of fact he thought it far more likely than the return of the King under the Mountain, if any such person had ever existed.",2,"As a matter of fact he thought it far more likely than the return of the King under the Mountain, if any such person had ever existed.",27,"['ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'ADV', 'ADJ', 'PROPN', 'PUNCT', 'SCONJ', 'AUX']",33
3777,1176,"""It is true that we were wrongfully waylaid by the Elven-king and imprisoned without cause as we journeyed back to our own land,"" answered Thorin. ""But lock nor bar may hinder the homecoming spoken of old. Nor is this town in the Wood-elves' realm. I speak to the Master of the town of the Men of the lake, not to the raft-men of the king.""",4,"""It is true that we were wrongfully waylaid by the Elven-king and imprisoned without because as we journeyed back to our own land,"" answered Thorin.",25,"['PUNCT', 'PRON', 'AUX', 'ADJ', 'SCONJ', 'ADV', 'VERB', 'ADP', 'DET', 'PROPN', 'NOUN', 'CCONJ']",65
3778,1176,"""It is true that we were wrongfully waylaid by the Elven-king and imprisoned without cause as we journeyed back to our own land,"" answered Thorin. ""But lock nor bar may hinder the homecoming spoken of old. Nor is this town in the Wood-elves' realm. I speak to the Master of the town of the Men of the lake, not to the raft-men of the king.""",4,"""But lock nor bar may hinder the homecoming spoken of old.",11,"['PUNCT', 'CCONJ', 'VERB', 'NOUN', 'AUX', 'DET', 'ADP', 'ADJ']",65
3779,1176,"""It is true that we were wrongfully waylaid by the Elven-king and imprisoned without cause as we journeyed back to our own land,"" answered Thorin. ""But lock nor bar may hinder the homecoming spoken of old. Nor is this town in the Wood-elves' realm. I speak to the Master of the town of the Men of the lake, not to the raft-men of the king.""",4,Nor is this town in the Wood-elves' realm.,8,"['CCONJ', 'AUX', 'DET', 'NOUN', 'ADP', 'PUNCT', 'PART']",65
3780,1176,"""It is true that we were wrongfully waylaid by the Elven-king and imprisoned without cause as we journeyed back to our own land,"" answered Thorin. ""But lock nor bar may hinder the homecoming spoken of old. Nor is this town in the Wood-elves' realm. I speak to the Master of the town of the Men of the lake, not to the raft-men of the king.""",4,"I speak to the Master of the town of the Men of the lake, not to the raft-men of the king.""",21,"['PRON', 'VERB', 'ADP', 'DET', 'PROPN', 'NOUN', 'PUNCT', 'PART']",65
3781,1177,"Then the Master hesitated and looked from one to the other. The Elvenking was very powerful in those parts and the Master wished for no enmity with him, nor did he think much of old songs, giving his mind to .trade and tolls, to cargoes and gold, to which habit he owed his position. Others were of different mind, however, and quickly the matter was settled without him. The news had spread from the doors of the hall like fire through all the town. People were shouting inside the hall and outside it. The quays were thronged with hurrying feet. Some began to sing snatches of old songs concerning the return of the King under the Mountain; that it was Thror's grandson not Thror himself that had come back did not bother them at all. Others took up the song and it rolled loud and high over the lake.",8,Then the Master hesitated and looked from one to the other.,11,"['ADV', 'DET', 'PROPN', 'VERB', 'CCONJ', 'ADP', 'NUM', 'ADJ', 'PUNCT']",149
3782,1177,"Then the Master hesitated and looked from one to the other. The Elvenking was very powerful in those parts and the Master wished for no enmity with him, nor did he think much of old songs, giving his mind to .trade and tolls, to cargoes and gold, to which habit he owed his position. Others were of different mind, however, and quickly the matter was settled without him. The news had spread from the doors of the hall like fire through all the town. People were shouting inside the hall and outside it. The quays were thronged with hurrying feet. Some began to sing snatches of old songs concerning the return of the King under the Mountain; that it was Thror's grandson not Thror himself that had come back did not bother them at all. Others took up the song and it rolled loud and high over the lake.",8,"The Elvenking was very powerful in those parts and the Master wished for no enmity with him, nor did he think much of old songs, giving his mind to .trade and tolls, to cargoes and gold, to which habit he owed his position.",43,"['DET', 'NOUN', 'AUX', 'ADV', 'ADJ', 'ADP', 'CCONJ', 'PROPN', 'VERB', 'PRON', 'PUNCT', 'PART']",149
3783,1177,"Then the Master hesitated and looked from one to the other. The Elvenking was very powerful in those parts and the Master wished for no enmity with him, nor did he think much of old songs, giving his mind to .trade and tolls, to cargoes and gold, to which habit he owed his position. Others were of different mind, however, and quickly the matter was settled without him. The news had spread from the doors of the hall like fire through all the town. People were shouting inside the hall and outside it. The quays were thronged with hurrying feet. Some began to sing snatches of old songs concerning the return of the King under the Mountain; that it was Thror's grandson not Thror himself that had come back did not bother them at all. Others took up the song and it rolled loud and high over the lake.",8,"Others were of different mind, however, and quickly the matter was settled without him.",14,"['NOUN', 'AUX', 'ADP', 'ADJ', 'PUNCT', 'ADV', 'CCONJ', 'DET', 'VERB', 'PRON']",149
3784,1177,"Then the Master hesitated and looked from one to the other. The Elvenking was very powerful in those parts and the Master wished for no enmity with him, nor did he think much of old songs, giving his mind to .trade and tolls, to cargoes and gold, to which habit he owed his position. Others were of different mind, however, and quickly the matter was settled without him. The news had spread from the doors of the hall like fire through all the town. People were shouting inside the hall and outside it. The quays were thronged with hurrying feet. Some began to sing snatches of old songs concerning the return of the King under the Mountain; that it was Thror's grandson not Thror himself that had come back did not bother them at all. Others took up the song and it rolled loud and high over the lake.",8,The news had spread from the doors of the hall like fire through all the town.,16,"['DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'PUNCT']",149
3785,1177,"Then the Master hesitated and looked from one to the other. The Elvenking was very powerful in those parts and the Master wished for no enmity with him, nor did he think much of old songs, giving his mind to .trade and tolls, to cargoes and gold, to which habit he owed his position. Others were of different mind, however, and quickly the matter was settled without him. The news had spread from the doors of the hall like fire through all the town. People were shouting inside the hall and outside it. The quays were thronged with hurrying feet. Some began to sing snatches of old songs concerning the return of the King under the Mountain; that it was Thror's grandson not Thror himself that had come back did not bother them at all. Others took up the song and it rolled loud and high over the lake.",8,People were shouting inside the hall and outside it.,9,"['NOUN', 'AUX', 'VERB', 'ADP', 'DET', 'CCONJ', 'PRON', 'PUNCT']",149
3786,1177,"Then the Master hesitated and looked from one to the other. The Elvenking was very powerful in those parts and the Master wished for no enmity with him, nor did he think much of old songs, giving his mind to .trade and tolls, to cargoes and gold, to which habit he owed his position. Others were of different mind, however, and quickly the matter was settled without him. The news had spread from the doors of the hall like fire through all the town. People were shouting inside the hall and outside it. The quays were thronged with hurrying feet. Some began to sing snatches of old songs concerning the return of the King under the Mountain; that it was Thror's grandson not Thror himself that had come back did not bother them at all. Others took up the song and it rolled loud and high over the lake.",8,The quays were thronged with hurrying feet.,7,"['DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'PUNCT']",149
3787,1177,"Then the Master hesitated and looked from one to the other. The Elvenking was very powerful in those parts and the Master wished for no enmity with him, nor did he think much of old songs, giving his mind to .trade and tolls, to cargoes and gold, to which habit he owed his position. Others were of different mind, however, and quickly the matter was settled without him. The news had spread from the doors of the hall like fire through all the town. People were shouting inside the hall and outside it. The quays were thronged with hurrying feet. Some began to sing snatches of old songs concerning the return of the King under the Mountain; that it was Thror's grandson not Thror himself that had come back did not bother them at all. Others took up the song and it rolled loud and high over the lake.",8,Some began to sing snatches of old songs concerning the return of the King under the Mountain; that it was Thror's grandson not Thror himself that had come back did not bother them at all.,35,"['PRON', 'VERB', 'PART', 'NOUN', 'ADP', 'ADJ', 'DET', 'PROPN', 'PUNCT', 'SCONJ', 'AUX', 'ADV']",149
3788,1177,"Then the Master hesitated and looked from one to the other. The Elvenking was very powerful in those parts and the Master wished for no enmity with him, nor did he think much of old songs, giving his mind to .trade and tolls, to cargoes and gold, to which habit he owed his position. Others were of different mind, however, and quickly the matter was settled without him. The news had spread from the doors of the hall like fire through all the town. People were shouting inside the hall and outside it. The quays were thronged with hurrying feet. Some began to sing snatches of old songs concerning the return of the King under the Mountain; that it was Thror's grandson not Thror himself that had come back did not bother them at all. Others took up the song and it rolled loud and high over the lake.",8,Others took up the song and it rolled loud and high over the lake.,14,"['NOUN', 'VERB', 'ADP', 'DET', 'CCONJ', 'PRON', 'ADV', 'ADJ', 'PUNCT']",149
3789,1178,"The King beneath the mountains,",1,"The King beneath the mountains,",5,"['DET', 'PROPN', 'ADP', 'NOUN', 'PUNCT']",5
3790,1179,"The King of carven stone,",1,"The King of carven stone,",5,"['DET', 'PROPN', 'ADP', 'NOUN', 'PUNCT']",5
3791,1180,The lord of silver fountains,1,The lord of silver fountains,5,"['DET', 'PROPN', 'ADP', 'NOUN']",5
3792,1181,Shall come into his own!,1,Shall come into his own!,5,"['AUX', 'VERB', 'ADP', 'PRON', 'ADJ', 'PUNCT']",5
3793,1182,"His crown shall be upholden,",1,"His crown shall be upholden,",5,"['PRON', 'NOUN', 'AUX', 'ADJ', 'PUNCT']",5
3794,1183,"His harp shall be restrung,",1,"His harp shall be restrung,",5,"['PRON', 'NOUN', 'AUX', 'ADJ', 'PUNCT']",5
3795,1184,His halls shall echo golden,1,His halls shall echo golden,5,"['PRON', 'NOUN', 'AUX', 'VERB', 'ADJ']",5
3796,1185,To songs of yore re-sung.,1,To songs of yore re-sung.,5,"['ADP', 'NOUN', 'VERB', 'PUNCT']",5
3797,1186,The woods shall wave on mountains,1,The woods shall wave on mountains,6,"['DET', 'NOUN', 'AUX', 'VERB', 'ADP']",6
3798,1187,And grass beneath the sun;,1,And grass beneath the sun;,5,"['CCONJ', 'NOUN', 'ADP', 'DET', 'PUNCT']",5
3799,1188,His wealth shall flow in fountains,1,His wealth shall flow in fountains,6,"['PRON', 'NOUN', 'AUX', 'VERB', 'ADP']",6
3800,1189,And the rivers golden run.,1,And the rivers golden run.,5,"['CCONJ', 'DET', 'NOUN', 'ADJ', 'PUNCT']",5
3801,1190,"The streams shall run in gladness,",1,"The streams shall run in gladness,",6,"['DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'PUNCT']",6
3802,1191,"The lakes shall shine and burn,",1,"The lakes shall shine and burn,",6,"['DET', 'NOUN', 'AUX', 'VERB', 'CCONJ', 'PUNCT']",6
3803,1192,And sorrow fail and sadness,1,And sorrow fail and sadness,5,"['CCONJ', 'NOUN']",5
3804,1193,At the Mountain-king's return!,1,At the Mountain-king's return!,4,"['ADP', 'DET', 'PROPN', 'PUNCT', 'NOUN', 'PART']",4
3805,1194,"So they sang, or very like that, only there was a great deal more of it, and there was much shouting as well as the music of harps and of fiddles mixed up with it. Indeed such excitement had not been known in the town in the memory of the oldest grandfather. The Wood-elves themselves began to wonder greatly and even to be afraid. They did not know of course how Thorin had escaped, and they began to think their king might have made a serious mistake. As for the Master he saw there was nothing else for it but to obey the general clamour, for the moment at any rate, and to pretend to believe that Thorin was what he said. So he gave up to him his own great chair and set Fili and Kili beside him in places of honour. Even Bilbo was given a seat at the high table, and no explanation of where he came in -- no songs had alluded to him even in the obscurest way -- was asked for in the general bustle.",7,"So they sang, or very like that, only there was a great deal more of it, and there was much shouting as well as the music of harps and of fiddles mixed up with it.",35,"['ADV', 'PRON', 'VERB', 'PUNCT', 'CCONJ', 'ADP', 'DET', 'ADJ', 'NOUN']",181
