,index,block,block_length,line,line_length,part_of_word,block_words
1925,819,"He started to walk toward it. People jostled him on their way to platforms nine and ten. Harry walked more quickly. He was going to smash right into that barrier and then he'd be in trouble -- leaning forward on his cart, he broke into a heavy run -- the barrier was coming nearer and nearer -- he wouldn't be able to stop -- the cart was out of control -- he was a foot away -- he closed his eyes ready for the crash -- It didn't come... he kept on running... he opened his eyes. A scarlet steam engine was waiting next to a platform packed with people. A sign overhead said Hogwarts Express, eleven O'clock. Harry looked behind him and saw a wrought-iron archway where the barrier had been, with the words Platform Nine and Three-Quarters on it, He had done it.",10,"Harry looked behind him and saw a wrought-iron archway where the barrier had been, with the words Platform Nine and Three-Quarters on it, He had done it.",27,"['PROPN', 'VERB', 'ADP', 'PRON', 'CCONJ', 'DET', 'ADJ', 'PUNCT', 'NOUN', 'SCONJ', 'AUX', 'NUM']",150
1926,820,"Smoke from the engine drifted over the heads of the chattering crowd, while cats of every color wound here and there between their legs. Owls hooted to one another in a disgruntled sort of way over the babble and the scraping of heavy trunks.",2,"Smoke from the engine drifted over the heads of the chattering crowd, while cats of every color wound here and there between their legs.",24,"['NOUN', 'ADP', 'DET', 'VERB', 'PUNCT', 'SCONJ', 'ADV', 'CCONJ', 'PRON']",44
1927,820,"Smoke from the engine drifted over the heads of the chattering crowd, while cats of every color wound here and there between their legs. Owls hooted to one another in a disgruntled sort of way over the babble and the scraping of heavy trunks.",2,Owls hooted to one another in a disgruntled sort of way over the babble and the scraping of heavy trunks.,20,"['NOUN', 'VERB', 'ADP', 'NUM', 'DET', 'ADJ', 'CCONJ', 'PUNCT']",44
1928,821,"The first few carriages were already packed with students, some hanging out of the window to talk to their families, some fighting over seats.",1,"The first few carriages were already packed with students, some hanging out of the window to talk to their families, some fighting over seats.",24,"['DET', 'ADJ', 'NOUN', 'AUX', 'ADV', 'VERB', 'ADP', 'PUNCT', 'PRON', 'PART']",24
1929,822,Harry pushed his cart off down the platform in search of an empty seat.,1,Harry pushed his cart off down the platform in search of an empty seat.,14,"['PROPN', 'VERB', 'PRON', 'NOUN', 'ADP', 'DET', 'ADJ', 'PUNCT']",14
1930,823,"He passed a round-faced boy who was saying, ""Gran, I've lost my toad again.""",1,"He passed a round-faced boy who was saying, ""Gran, I have lost my toad again.""",15,"['PRON', 'VERB', 'DET', 'ADV', 'PUNCT', 'ADJ', 'NOUN', 'AUX', 'PROPN']",15
1931,824,"""Oh, Neville,"" he heard the old woman sigh.",1,"""Oh, Neville,"" he heard the old woman sigh.",8,"['PUNCT', 'INTJ', 'PROPN', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN']",8
1932,825,A boy with dreadlocks was surrounded by a small crowd.,1,A boy with dreadlocks was surrounded by a small crowd.,10,"['DET', 'NOUN', 'ADP', 'AUX', 'VERB', 'ADJ', 'PUNCT']",10
1933,826,"""Give us a look, Lee, go on.""",1,"""Give us a look, Lee, go on.""",7,"['PUNCT', 'VERB', 'PRON', 'DET', 'NOUN', 'PROPN', 'ADP']",7
1934,827,"The boy lifted the lid of a box in his arms, and the people around him shrieked and yelled as something inside poked out a long, hairy leg.",1,"The boy lifted the lid of a box in his arms, and the people around him shrieked and yelled as something inside poked out a long, hairy leg.",28,"['DET', 'NOUN', 'VERB', 'ADP', 'PRON', 'PUNCT', 'CCONJ', 'SCONJ', 'ADV', 'ADJ']",28
1935,828,Harry pressed on through the crowd until he found an empty compartment near the end of the train. He put Hedwig inside first and then started to shove and heave his trunk toward the train door. He tried to lift it up the steps but could hardly raise one end and twice he dropped it painfully on his foot.,3,Harry pressed on through the crowd until he found an empty compartment near the end of the train.,18,"['PROPN', 'VERB', 'ADP', 'DET', 'NOUN', 'SCONJ', 'PRON', 'ADJ', 'PUNCT']",59
1936,828,Harry pressed on through the crowd until he found an empty compartment near the end of the train. He put Hedwig inside first and then started to shove and heave his trunk toward the train door. He tried to lift it up the steps but could hardly raise one end and twice he dropped it painfully on his foot.,3,He put Hedwig inside first and then started to shove and heave his trunk toward the train door.,18,"['PRON', 'VERB', 'PROPN', 'ADV', 'CCONJ', 'PART', 'NOUN', 'ADP', 'DET', 'PUNCT']",59
1937,828,Harry pressed on through the crowd until he found an empty compartment near the end of the train. He put Hedwig inside first and then started to shove and heave his trunk toward the train door. He tried to lift it up the steps but could hardly raise one end and twice he dropped it painfully on his foot.,3,He tried to lift it up the steps but could hardly raise one end and twice he dropped it painfully on his foot.,23,"['PRON', 'VERB', 'PART', 'ADP', 'DET', 'NOUN', 'CCONJ', 'AUX', 'ADV', 'NUM', 'PUNCT']",59
1938,829,"""Want a hand?"" It was one of the red-haired twins he'd followed through the barrier.",2,"""Want a hand?""",3,"['PUNCT', 'VERB', 'DET', 'NOUN']",16
1939,829,"""Want a hand?"" It was one of the red-haired twins he'd followed through the barrier.",2,It was one of the red-haired twins he would followed through the barrier.,13,"['PRON', 'AUX', 'NUM', 'ADP', 'DET', 'ADJ', 'PUNCT', 'NOUN', 'VERB']",16
1940,830,"""Yes, please,"" Harry panted.",1,"""Yes, please,"" Harry panted.",4,"['PUNCT', 'INTJ', 'PROPN', 'VERB']",4
1941,831,"""Oy, Fred! C'mere and help!""",1,"""Oy, Fred! C'mere and help!""",5,"['PUNCT', 'PROPN', 'NOUN', 'CCONJ', 'VERB']",5
1942,832,"With the twins' help, Harry's trunk was at last tucked away in a corner of the compartment.",1,"With the twins' help, Harry's trunk was at last tucked away in a corner of the compartment.",17,"['ADP', 'DET', 'NOUN', 'PART', 'PUNCT', 'PROPN', 'AUX', 'ADJ', 'VERB', 'ADV']",17
1943,833,"""Thanks,"" said Harry, pushing his sweaty hair out of his eyes.",1,"""Thanks,"" said Harry, pushing his sweaty hair out of his eyes.",11,"['PUNCT', 'NOUN', 'VERB', 'PROPN', 'PRON', 'ADP']",11
1944,834,"""What's that?"" said one of the twins suddenly, pointing at Harry's lightning scar.",1,"""What is that?"" said one of the twins suddenly, pointing at Harry's lightning scar.",14,"['PUNCT', 'PRON', 'AUX', 'VERB', 'NUM', 'ADP', 'DET', 'NOUN', 'ADV', 'PROPN', 'PART']",14
1945,835,"""Blimey,"" said the other twin. ""Are you ""He is,"" said the first twin. ""Aren't you?"" he added to Harry.",4,"""Blimey,"" said the other twin.",5,"['PUNCT', 'PROPN', 'VERB', 'DET', 'ADJ', 'NOUN']",20
1946,835,"""Blimey,"" said the other twin. ""Are you ""He is,"" said the first twin. ""Aren't you?"" he added to Harry.",4,"""Are you ""He is,"" said the first twin.",8,"['PUNCT', 'AUX', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN']",20
1947,835,"""Blimey,"" said the other twin. ""Are you ""He is,"" said the first twin. ""Aren't you?"" he added to Harry.",4,"""Are not you?""",3,"['PUNCT', 'AUX', 'PART', 'PRON']",20
1948,835,"""Blimey,"" said the other twin. ""Are you ""He is,"" said the first twin. ""Aren't you?"" he added to Harry.",4,he added to Harry.,4,"['PRON', 'VERB', 'ADP', 'PROPN', 'PUNCT']",20
1949,836,"""What?"" said Harry.",1,"""What?"" said Harry.",3,"['PUNCT', 'PRON', 'VERB', 'PROPN']",3
1950,837,"""Harry Potter, ""chorused the twins.",1,"""Harry Potter, ""chorused the twins.",5,"['PUNCT', 'PROPN', 'VERB', 'DET', 'NOUN']",5
1951,838,"""Oh, him,"" said Harry. ""I mean, yes, I am.""",2,"""Oh, him,"" said Harry.",4,"['PUNCT', 'INTJ', 'PRON', 'VERB', 'PROPN']",9
1952,838,"""Oh, him,"" said Harry. ""I mean, yes, I am.""",2,"""I mean, yes, I am.""",5,"['PUNCT', 'PRON', 'VERB', 'INTJ', 'AUX']",9
1953,839,"The two boys gawked at him, and Harry felt himself turning red. Then, to his relief, a voice came floating in through the train's open door.",2,"The two boys gawked at him, and Harry felt himself turning red.",12,"['DET', 'NUM', 'NOUN', 'VERB', 'ADP', 'PRON', 'PUNCT', 'CCONJ', 'PROPN', 'ADJ']",26
1954,839,"The two boys gawked at him, and Harry felt himself turning red. Then, to his relief, a voice came floating in through the train's open door.",2,"Then, to his relief, a voice came floating in through the train's open door.",14,"['ADV', 'PUNCT', 'ADP', 'PRON', 'NOUN', 'DET', 'VERB', 'PART', 'ADJ']",26
1955,840,"""Fred? George? Are you there?""",3,"""Fred?",1,"['PUNCT', 'PROPN']",5
1956,840,"""Fred? George? Are you there?""",3,George?,1,"['PROPN', 'PUNCT']",5
1957,840,"""Fred? George? Are you there?""",3,"Are you there?""",3,"['AUX', 'PRON', 'ADV', 'PUNCT']",5
1958,841,"""Coming, Mom.""",1,"""Coming, Mom.""",2,"['PUNCT', 'VERB', 'PROPN']",2
1959,842,"With a last look at Harry, the twins hopped off the train.",1,"With a last look at Harry, the twins hopped off the train.",12,"['ADP', 'DET', 'ADJ', 'NOUN', 'PROPN', 'PUNCT', 'VERB']",12
1960,843,"Harry sat down next to the window where, half hidden, he could watch the red-haired family on the platform and hear what they were saying. Their mother had just taken out her handkerchief.",2,"Harry sat down next to the window where, half hidden, he could watch the red-haired family on the platform and hear what they were saying.",25,"['PROPN', 'VERB', 'ADP', 'ADV', 'DET', 'NOUN', 'SCONJ', 'PUNCT', 'PRON', 'AUX', 'ADJ', 'CCONJ']",33
1961,843,"Harry sat down next to the window where, half hidden, he could watch the red-haired family on the platform and hear what they were saying. Their mother had just taken out her handkerchief.",2,Their mother had just taken out her handkerchief.,8,"['PRON', 'NOUN', 'AUX', 'ADV', 'VERB', 'ADP', 'PUNCT']",33
1962,844,"""Ron, you've got something on your nose.""",1,"""Ron, you have got something on your nose.""",8,"['PUNCT', 'PROPN', 'PRON', 'AUX', 'VERB', 'ADP', 'NOUN']",8
1963,845,"The youngest boy tried to jerk out of the way, but she grabbed him and began rubbing the end of his nose.",1,"The youngest boy tried to jerk out of the way, but she grabbed him and began rubbing the end of his nose.",22,"['DET', 'ADJ', 'NOUN', 'VERB', 'PART', 'ADP', 'PUNCT', 'CCONJ', 'PRON']",22
1964,846,"""Mom -- geroff"" He wriggled free.",1,"""Mom -- geroff"" He wriggled free.",6,"['PUNCT', 'NOUN', 'PRON', 'VERB', 'ADJ']",6
1965,847,"""Aaah, has ickle Ronnie got somefink on his nosie?"" said one of the twins.",1,"""Aaah, has ickle Ronnie got somefink on his nosie?"" said one of the twins.",14,"['PUNCT', 'NOUN', 'AUX', 'PROPN', 'VERB', 'ADP', 'PRON', 'NUM', 'DET']",14
1966,848,"""Shut up,"" said Ron.",1,"""Shut up,"" said Ron.",4,"['PUNCT', 'VERB', 'ADP', 'PROPN']",4
1967,849,"""Where's Percy?"" said their mother.",1,"""Where is Percy?"" said their mother.",6,"['PUNCT', 'SCONJ', 'AUX', 'PROPN', 'VERB', 'PRON', 'NOUN']",6
1968,850,"""He's coming now.""",1,"""He is coming now.""",4,"['PUNCT', 'PRON', 'AUX', 'VERB', 'ADV']",4
1969,851,"The oldest boy came striding into sight. He had already changed into his billowing black Hogwarts robes, and Harry noticed a shiny silver badge on his chest with the letter P on it.",2,The oldest boy came striding into sight.,7,"['DET', 'ADJ', 'NOUN', 'AUX', 'VERB', 'ADP', 'PUNCT']",33
1970,851,"The oldest boy came striding into sight. He had already changed into his billowing black Hogwarts robes, and Harry noticed a shiny silver badge on his chest with the letter P on it.",2,"He had already changed into his billowing black Hogwarts robes, and Harry noticed a shiny silver badge on his chest with the letter P on it.",26,"['PRON', 'AUX', 'ADV', 'VERB', 'ADP', 'ADJ', 'PROPN', 'NOUN', 'PUNCT', 'CCONJ', 'DET']",33
1971,852,"""Can't stay long, Mother,"" he said. ""I'm up front, the prefects have got two compartments to themselves --""",2,"""Cannot stay long, Mother,"" he said.",6,"['PUNCT', 'AUX', 'PART', 'VERB', 'ADJ', 'PROPN', 'PRON']",19
1972,852,"""Can't stay long, Mother,"" he said. ""I'm up front, the prefects have got two compartments to themselves --""",2,"""I am up front, the prefects have got two compartments to themselves --""",13,"['PUNCT', 'PRON', 'AUX', 'ADP', 'ADV', 'DET', 'NOUN', 'VERB', 'NUM']",19
1973,853,"""Oh, are you a prefect, Percy?"" said one of the twins, with an air of great surprise. ""You should have said something, we had no idea.""",2,"""Oh, are you a prefect, Percy?"" said one of the twins, with an air of great surprise.",17,"['PUNCT', 'INTJ', 'AUX', 'PRON', 'DET', 'NOUN', 'PROPN', 'VERB', 'NUM', 'ADP', 'ADJ']",26
1974,853,"""Oh, are you a prefect, Percy?"" said one of the twins, with an air of great surprise. ""You should have said something, we had no idea.""",2,"""You should have said something, we had no idea.""",9,"['PUNCT', 'PRON', 'AUX', 'VERB', 'DET', 'NOUN']",26
1975,854,"""Hang on, I think I remember him saying something about it,"" said the other twin. ""Once --""",2,"""Hang on, I think I remember him saying something about it,"" said the other twin.",15,"['PUNCT', 'VERB', 'ADV', 'PRON', 'ADP', 'DET', 'ADJ', 'NOUN']",17
1976,854,"""Hang on, I think I remember him saying something about it,"" said the other twin. ""Once --""",2,"""Once --""",2,"['PUNCT', 'ADV']",17
1977,855,"""Or twice --""",1,"""Or twice --""",3,"['PUNCT', 'CCONJ', 'ADV']",3
1978,856,"""A minute --""",1,"""A minute --""",3,"['PUNCT', 'DET', 'NOUN']",3
1979,857,"""All summer --""",1,"""All summer --""",3,"['PUNCT', 'DET', 'NOUN']",3
1980,858,"""Oh, shut up,"" said Percy the Prefect.",1,"""Oh, shut up,"" said Percy the Prefect.",7,"['PUNCT', 'INTJ', 'VERB', 'ADP', 'PROPN', 'DET']",7
1981,859,"""How come Percy gets new robes, anyway?"" said one of the twins.",1,"""How come Percy gets new robes, anyway?"" said one of the twins.",12,"['PUNCT', 'SCONJ', 'VERB', 'PROPN', 'ADJ', 'NOUN', 'ADV', 'NUM', 'ADP', 'DET']",12
1982,860,"""Because he's a prefect,"" said their mother fondly. ""All right, dear, well, have a good term -- send me an owl when you get there.""",2,"""Because he is a prefect,"" said their mother fondly.",9,"['PUNCT', 'SCONJ', 'PRON', 'AUX', 'DET', 'NOUN', 'VERB', 'ADV']",26
1983,860,"""Because he's a prefect,"" said their mother fondly. ""All right, dear, well, have a good term -- send me an owl when you get there.""",2,"""All right, dear, well, have a good term -- send me an owl when you get there.""",17,"['PUNCT', 'ADV', 'ADJ', 'VERB', 'DET', 'NOUN', 'PRON', 'SCONJ']",26
1984,861,She kissed Percy on the cheek and he left. Then she turned to the twins.,2,She kissed Percy on the cheek and he left.,9,"['PRON', 'VERB', 'PROPN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'PUNCT']",15
1985,861,She kissed Percy on the cheek and he left. Then she turned to the twins.,2,Then she turned to the twins.,6,"['ADV', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']",15
1986,862,"""Now, you two -- this year, you behave yourselves. If I get one more owl telling me you've -- you've blown up a toilet or --""",2,"""Now, you two -- this year, you behave yourselves.",9,"['PUNCT', 'ADV', 'PRON', 'NUM', 'DET', 'NOUN', 'VERB']",28
1987,862,"""Now, you two -- this year, you behave yourselves. If I get one more owl telling me you've -- you've blown up a toilet or --""",2,"If I get one more owl telling me you have -- you have blown up a toilet or --""",19,"['SCONJ', 'PRON', 'VERB', 'NUM', 'ADJ', 'NOUN', 'PUNCT', 'AUX', 'ADP', 'DET', 'CCONJ']",28
1988,863,"""Blown up a toilet? We've never blown up a toilet.""",2,"""Blown up a toilet?",4,"['PUNCT', 'VERB', 'ADP', 'DET', 'NOUN']",11
1989,863,"""Blown up a toilet? We've never blown up a toilet.""",2,"We have never blown up a toilet.""",7,"['PRON', 'AUX', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']",11
1990,864,"""Great idea though, thanks, Mom.""",1,"""Great idea though, thanks, Mom.""",5,"['PUNCT', 'ADJ', 'NOUN', 'ADV', 'PROPN']",5
1991,865,"""It's not funny. And look after Ron.""",2,"""It is not funny.",4,"['PUNCT', 'PRON', 'AUX', 'PART', 'ADJ']",8
1992,865,"""It's not funny. And look after Ron.""",2,"And look after Ron.""",4,"['CCONJ', 'VERB', 'ADP', 'PROPN', 'PUNCT']",8
1993,866,"""Don't worry, ickle Ronniekins is safe with us.""",1,"""Do not worry, ickle Ronniekins is safe with us.""",9,"['PUNCT', 'AUX', 'PART', 'VERB', 'PROPN', 'ADJ', 'ADP', 'PRON']",9
1994,867,"""Shut up,"" said Ron again. He was almost as tall as the twins already and his nose was still pink where his mother had rubbed it.",2,"""Shut up,"" said Ron again.",5,"['PUNCT', 'VERB', 'ADP', 'PROPN', 'ADV']",26
1995,867,"""Shut up,"" said Ron again. He was almost as tall as the twins already and his nose was still pink where his mother had rubbed it.",2,He was almost as tall as the twins already and his nose was still pink where his mother had rubbed it.,21,"['PRON', 'AUX', 'ADV', 'ADJ', 'ADP', 'DET', 'NOUN', 'CCONJ', 'SCONJ', 'VERB', 'PUNCT']",26
1996,868,"""Hey, Mom, guess what? Guess who we just met on the train?""",2,"""Hey, Mom, guess what?",4,"['PUNCT', 'INTJ', 'PROPN', 'VERB', 'PRON']",12
1997,868,"""Hey, Mom, guess what? Guess who we just met on the train?""",2,"Guess who we just met on the train?""",8,"['VERB', 'PRON', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT']",12
1998,869,Harry leaned back quickly so they couldn't see him looking.,1,Harry leaned back quickly so they could not see him looking.,11,"['PROPN', 'VERB', 'ADV', 'SCONJ', 'PRON', 'AUX', 'PART', 'PUNCT']",11
1999,870,"""You know that black-haired boy who was near us in the station? Know who he is?""",2,"""You know that black-haired boy who was near us in the station?",12,"['PUNCT', 'PRON', 'VERB', 'SCONJ', 'ADJ', 'NOUN', 'AUX', 'ADP', 'DET']",16
2000,870,"""You know that black-haired boy who was near us in the station? Know who he is?""",2,"Know who he is?""",4,"['VERB', 'PRON', 'AUX', 'PUNCT']",16
2001,871,"""Who?""",1,"""Who?""",1,"['PUNCT', 'PRON']",1
2002,872,"""Harry Potter!""",1,"""Harry Potter!""",2,"['PUNCT', 'PROPN']",2
2003,873,Harry heard the little girl's voice.,1,Harry heard the little girl's voice.,6,"['PROPN', 'VERB', 'DET', 'ADJ', 'NOUN', 'PART', 'PUNCT']",6
2004,874,"""Oh, Mom, can I go on the train and see him, Mom, eh please....""",1,"""Oh, Mom, can I go on the train and see him, Mom, eh please....""",14,"['PUNCT', 'INTJ', 'NOUN', 'AUX', 'PRON', 'VERB', 'ADP', 'DET', 'CCONJ', 'PROPN']",14
2005,875,"""You've already seen him, Ginny, and the poor boy isn't something you goggle at in a zoo. Is he really, Fred? How do you know?""",3,"""You have already seen him, Ginny, and the poor boy is not something you goggle at in a zoo.",19,"['PUNCT', 'PRON', 'AUX', 'ADV', 'VERB', 'PROPN', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'PART', 'ADP']",27
2006,875,"""You've already seen him, Ginny, and the poor boy isn't something you goggle at in a zoo. Is he really, Fred? How do you know?""",3,"Is he really, Fred?",4,"['AUX', 'PRON', 'ADV', 'PUNCT', 'PROPN']",27
2007,875,"""You've already seen him, Ginny, and the poor boy isn't something you goggle at in a zoo. Is he really, Fred? How do you know?""",3,"How do you know?""",4,"['SCONJ', 'AUX', 'PRON', 'VERB', 'PUNCT']",27
2008,876,"""Asked him. Saw his scar. It's really there - like lightning.""",3,"""Asked him.",2,"['PUNCT', 'VERB', 'PRON']",12
2009,876,"""Asked him. Saw his scar. It's really there - like lightning.""",3,Saw his scar.,3,"['VERB', 'PRON', 'NOUN', 'PUNCT']",12
2010,876,"""Asked him. Saw his scar. It's really there - like lightning.""",3,"It is really there - like lightning.""",7,"['PRON', 'AUX', 'ADV', 'PUNCT', 'ADJ', 'NOUN']",12
2011,877,"""Poor dear - no wonder he was alone, I wondered. He was ever so polite when he asked how to get onto the platform.""",2,"""Poor dear - no wonder he was alone, I wondered.",10,"['PUNCT', 'ADJ', 'NOUN', 'DET', 'PRON', 'AUX', 'VERB']",24
2012,877,"""Poor dear - no wonder he was alone, I wondered. He was ever so polite when he asked how to get onto the platform.""",2,"He was ever so polite when he asked how to get onto the platform.""",14,"['PRON', 'AUX', 'ADV', 'ADJ', 'SCONJ', 'VERB', 'PART', 'ADP', 'DET', 'NOUN', 'PUNCT']",24
2013,878,"""Never mind that, do you think he remembers what You-Know-Who looks like?""",1,"""Never mind that, do you think he remembers what You-Know-Who looks like?""",12,"['PUNCT', 'ADV', 'VERB', 'SCONJ', 'AUX', 'PRON', 'PROPN', 'ADP']",12
2014,879,Their mother suddenly became very stern.,1,Their mother suddenly became very stern.,6,"['PRON', 'NOUN', 'ADV', 'VERB', 'ADJ', 'PUNCT']",6
2015,880,"""I forbid you to ask him, Fred. No, don't you dare. As though he needs reminding of that on his first day at school.""",3,"""I forbid you to ask him, Fred.",7,"['PUNCT', 'PRON', 'VERB', 'PART', 'PROPN']",25
2016,880,"""I forbid you to ask him, Fred. No, don't you dare. As though he needs reminding of that on his first day at school.""",3,"No, do not you dare.",5,"['INTJ', 'PUNCT', 'AUX', 'PART', 'PRON', 'VERB']",25
2017,880,"""I forbid you to ask him, Fred. No, don't you dare. As though he needs reminding of that on his first day at school.""",3,"As though he needs reminding of that on his first day at school.""",13,"['SCONJ', 'PRON', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",25
2018,881,"""All right, keep your hair on.""",1,"""All right, keep your hair on.""",6,"['PUNCT', 'ADV', 'VERB', 'PRON', 'NOUN', 'ADP']",6
2019,882,A whistle sounded.,1,A whistle sounded.,3,"['DET', 'NOUN', 'VERB', 'PUNCT']",3
2020,883,"""Hurry up!"" their mother said, and the three boys clambered onto the train. They leaned out of the window for her to kiss them good-bye, and their younger sister began to cry.",3,"""Hurry up!""",2,"['PUNCT', 'VERB', 'ADP']",32
2021,883,"""Hurry up!"" their mother said, and the three boys clambered onto the train. They leaned out of the window for her to kiss them good-bye, and their younger sister began to cry.",3,"their mother said, and the three boys clambered onto the train.",11,"['PRON', 'NOUN', 'VERB', 'PUNCT', 'CCONJ', 'DET', 'NUM', 'ADP']",32
2022,883,"""Hurry up!"" their mother said, and the three boys clambered onto the train. They leaned out of the window for her to kiss them good-bye, and their younger sister began to cry.",3,"They leaned out of the window for her to kiss them good-bye, and their younger sister began to cry.",19,"['PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'SCONJ', 'PART', 'INTJ', 'PUNCT', 'CCONJ', 'ADJ']",32
2023,884,"""Don't, Ginny, we'll send you loads of owls.""",1,"""Do not, Ginny, we will send you loads of owls.""",10,"['PUNCT', 'VERB', 'PART', 'PROPN', 'PRON', 'AUX', 'NOUN', 'ADP']",10
2024,885,"""We'll send you a Hogwarts toilet seat.""",1,"""We will send you a Hogwarts toilet seat.""",8,"['PUNCT', 'PRON', 'AUX', 'VERB', 'DET', 'PROPN', 'NOUN']",8
2025,886,"""George!""",1,"""George!""",1,"['PUNCT', 'PROPN']",1
2026,887,"""Only joking, Mom.""",1,"""Only joking, Mom.""",3,"['PUNCT', 'ADV', 'VERB', 'PROPN']",3
2027,888,"The train began to move. Harry saw the boys' mother waving and their sister, half laughing, half crying, running to keep up with the train until it gathered too much speed, then she fell back and waved.",2,The train began to move.,5,"['DET', 'NOUN', 'VERB', 'PART', 'PUNCT']",37
2028,888,"The train began to move. Harry saw the boys' mother waving and their sister, half laughing, half crying, running to keep up with the train until it gathered too much speed, then she fell back and waved.",2,"Harry saw the boys' mother waving and their sister, half laughing, half crying, running to keep up with the train until it gathered too much speed, then she fell back and waved.",32,"['PROPN', 'VERB', 'DET', 'NOUN', 'PART', 'CCONJ', 'PRON', 'PUNCT', 'ADP', 'SCONJ', 'ADV', 'ADJ']",37
2029,889,Harry watched the girl and her mother disappear as the train rounded the corner. Houses flashed past the window. Harry felt a great leap of excitement. He didn't know what he was going to but it had to be better than what he was leaving behind.,4,Harry watched the girl and her mother disappear as the train rounded the corner.,14,"['PROPN', 'VERB', 'DET', 'NOUN', 'CCONJ', 'PRON', 'SCONJ', 'PUNCT']",47
2030,889,Harry watched the girl and her mother disappear as the train rounded the corner. Houses flashed past the window. Harry felt a great leap of excitement. He didn't know what he was going to but it had to be better than what he was leaving behind.,4,Houses flashed past the window.,5,"['NOUN', 'VERB', 'ADP', 'DET', 'PUNCT']",47
2031,889,Harry watched the girl and her mother disappear as the train rounded the corner. Houses flashed past the window. Harry felt a great leap of excitement. He didn't know what he was going to but it had to be better than what he was leaving behind.,4,Harry felt a great leap of excitement.,7,"['PROPN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PUNCT']",47
2032,889,Harry watched the girl and her mother disappear as the train rounded the corner. Houses flashed past the window. Harry felt a great leap of excitement. He didn't know what he was going to but it had to be better than what he was leaving behind.,4,He did not know what he was going to but it had to be better than what he was leaving behind.,21,"['PRON', 'AUX', 'PART', 'VERB', 'CCONJ', 'ADJ', 'ADP', 'ADV', 'PUNCT']",47
2033,890,The door of the compartment slid open and the youngest redheaded boy came in.,1,The door of the compartment slid open and the youngest redheaded boy came in.,14,"['DET', 'NOUN', 'ADP', 'VERB', 'ADJ', 'CCONJ', 'ADV', 'PUNCT']",14
2034,891,"""Anyone sitting there?"" he asked, pointing at the seat opposite Harry.",1,"""Anyone sitting there?"" he asked, pointing at the seat opposite Harry.",11,"['PUNCT', 'PRON', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'PROPN']",11
2035,892,"""Everywhere else is full.""",1,"""Everywhere else is full.""",4,"['PUNCT', 'ADV', 'AUX', 'ADJ']",4
2036,893,"Harry shook his head and the boy sat down. He glanced at Harry and then looked quickly out of the window, pretending he hadn't looked. Harry saw he still had a black mark on his nose.",3,Harry shook his head and the boy sat down.,9,"['PROPN', 'VERB', 'PRON', 'NOUN', 'CCONJ', 'DET', 'ADP', 'PUNCT']",37
2037,893,"Harry shook his head and the boy sat down. He glanced at Harry and then looked quickly out of the window, pretending he hadn't looked. Harry saw he still had a black mark on his nose.",3,"He glanced at Harry and then looked quickly out of the window, pretending he had not looked.",17,"['PRON', 'VERB', 'ADP', 'PROPN', 'CCONJ', 'ADV', 'DET', 'NOUN', 'PUNCT', 'AUX', 'PART']",37
2038,893,"Harry shook his head and the boy sat down. He glanced at Harry and then looked quickly out of the window, pretending he hadn't looked. Harry saw he still had a black mark on his nose.",3,Harry saw he still had a black mark on his nose.,11,"['PROPN', 'VERB', 'PRON', 'ADV', 'DET', 'ADJ', 'NOUN', 'ADP', 'PUNCT']",37
2039,894,"""Hey, Ron.""",1,"""Hey, Ron.""",2,"['PUNCT', 'INTJ', 'PROPN']",2
2040,895,The twins were back.,1,The twins were back.,4,"['DET', 'NOUN', 'AUX', 'ADV', 'PUNCT']",4
2041,896,"""Listen, we're going down the middle of the train -- Lee Jordan's got a giant tarantula down there.""",1,"""Listen, we are going down the middle of the train -- Lee Jordan's got a giant tarantula down there.""",19,"['PUNCT', 'VERB', 'PRON', 'AUX', 'ADP', 'DET', 'NOUN', 'PROPN', 'PART', 'ADJ', 'ADV']",19
2042,897,"""Right,"" mumbled Ron.",1,"""Right,"" mumbled Ron.",3,"['PUNCT', 'INTJ', 'VERB', 'PROPN']",3
2043,898,"""Harry,"" said the other twin, ""did we introduce ourselves? Fred and George Weasley. And this is Ron, our brother. See you later, then.",4,"""Harry,"" said the other twin, ""did we introduce ourselves?",9,"['PUNCT', 'PROPN', 'VERB', 'DET', 'ADJ', 'AUX', 'PRON']",23
2044,898,"""Harry,"" said the other twin, ""did we introduce ourselves? Fred and George Weasley. And this is Ron, our brother. See you later, then.",4,Fred and George Weasley.,4,"['PROPN', 'CCONJ', 'PUNCT']",23
2045,898,"""Harry,"" said the other twin, ""did we introduce ourselves? Fred and George Weasley. And this is Ron, our brother. See you later, then.",4,"And this is Ron, our brother.",6,"['CCONJ', 'PRON', 'AUX', 'PROPN', 'PUNCT', 'NOUN']",23
